product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
Molbase摩贝,信息技术,平台：WEB,坐标：上海市,官网：www.molbase.com,成立时间：不详,"D轮,金额未透露,融资完成",立即认领,运营状态：正在运营,,Molbase是一个化学品采购搜索引擎，提供在线化学品数据信息、化学品目录、产品供应商和采购商对接服务等。上海摩库数据技术有限公司旗下网站。,,,http://newseed.pedaily.cn/Upload/project/20150619/20150619155945423.jpg,http://www.newseed.cn/project/17488,上海摩库数据技术有限公司,Molbase是一个化学品采购搜索引擎，提供在线化学品数据信息、化学品目录、产品供应商和采购商对接服务等。上海摩库数据技术有限公司旗下网站。
SmartNews,文化娱乐,平台：WEB,坐标：日本,官网：www.smartnews.co.jp,成立时间：2013-03-27,"D轮,3800万,美元,融资完成",立即认领,运营状态：正在运营,阅读VR/AR,作为一款新闻聚合应用，SmartNews目前已经和超过1500家内容出版商进行了合作，它会基于用户过去的阅读行为为他们推荐可能感兴趣的新闻。SmartNews推送的所有新闻是彻底基于推荐算法推荐的，而其它新闻聚合产品所推荐的新闻都有深深的人为参与筛选的痕迹。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150616@033838.jpg,http://www.newseed.cn/project/37084,"SmartNews, Inc.",作为一款新闻聚合应用，SmartNews目前已经和超过1500家内容出版商进行了合作，它会基于用户过去的阅读行为为他们推荐可能感兴趣的新闻。SmartNews推送的所有新闻是彻底基于推荐算法推荐的，而其它新闻聚合产品所推荐的新闻都有深深的人为参与筛选的痕迹。
Outfittery,生活消费,平台：WEB,坐标：德国,官网：www.outfittery.de,成立时间：2012,"D轮,2200万,美元,融资完成",立即认领,运营状态：正在运营,美业/服装,Outfittery创立于2012年，总部位于德国柏林，致力于改善男性购物体验，为用户提供高度定制、个性化而又轻松的购物服务。公司为每一名用户配备一名后台造型师，客户只需在公司网站回答几个关于服装款式和尺寸的问题，造型师便会与客户联系，并根据客户需求为他们搭配两到三套服装并寄送给客户。,,,http://pic2.pedaily.cn/newseed/project/201608/20160816102922277.jpg,http://www.newseed.cn/project/37559,BitX,BitX是一个跨国比特币平台，总部位于新加坡，主要为东南亚和非洲等新兴市场提供钱包、交易所和商户对接服务。
易传媒AdChina,企业服务,平台：WEB,坐标：上海市,官网：www.adchina.com,成立时间：不详,"D轮,金额未透露,融资完成",立即认领,运营状态：正在运营,广告营销,易传媒AdChina是一家数字营销整合服务平台，旗下有AdManager广告操作系统、需求端平台ADP和供应端平台ASP等，隶属于上海新易传媒广告有限公司。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@125017.jpg,http://www.newseed.cn/project/17439,上海新易传媒广告有限公司,易传媒AdChina是一家数字营销整合服务平台，旗下有AdManager广告操作系统、需求端平台ADP和供应端平台ASP等，隶属于上海新易传媒广告有限公司。
vArmour,企业服务,平台：WEB,坐标：美国,官网：www.varmour.com,成立时间：不详,"D轮,4100万,美元,融资完成",立即认领,运营状态：正在运营,VR/AR行业及技术解决方案,vArmour是旨在为企业跨云应用提供安全解决方案的云安全初创企业。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150616@033208.jpg,http://www.newseed.cn/project/36996,vArmour,vArmour是旨在为企业跨云应用提供安全解决方案的云安全初创企业。
InVisionApp,企业服务,平台：WEB,坐标：美国,官网：www.invisionapp.com,成立时间：不详,"D轮,5500万,美元,融资完成",立即认领,运营状态：正在运营,,"InvisionApp:设计团队协作工具是一款是为设计师及项目决策者等群体服务,为他们做围绕设计作品的协作工具;帮助设计师快速设计产品模型,管理用户的设计团队,在线协作辅助。",,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150616@034133.jpg,http://www.newseed.cn/project/37123,InVision,"InvisionApp:设计团队协作工具是一款是为设计师及项目决策者等群体服务,为他们做围绕设计作品的协作工具;帮助设计师快速设计产品模型,管理用户的设计团队,在线协作辅助。"
梦芭莎,生活消费,平台：不详,坐标：广州市,官网：www.moonbasa.com,成立时间：不详,"D轮,5500万,美元,融资完成",立即认领,运营状态：不详,,上海音阅谷信息技术有限公司是一家移动互联网提供商，产品有考拉音乐、百铃汇、彩铃专家等。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@095024.jpg,http://www.newseed.cn/project/18433,广州摩拉网络科技有限公司,广州摩拉网络科技有限公司成立于2006年12月，是由国际风投公司投资，致力打造中国女性内衣第一直销品牌的新型电子商务和目录营销公司。公司旗下的“梦芭莎”品牌是海外归国人员创业的公司。“梦芭莎”通过目录营销和电子商务的销售模式向中国女性提供内衣产品和服务。
Solo桌面,信息技术,平台：WEB,坐标：北京市,官网：newborn-town.com,成立时间：不详,"D轮,金额未透露,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@110526.jpg,http://www.newseed.cn/project/24347,N/A,
Enlighted,硬件,平台：WEB,坐标：美国,官网：enlightedinc.com,成立时间：不详,"D轮,2000万,美元,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150616@033159.jpg,http://www.newseed.cn/project/36994,BitX,BitX是一个跨国比特币平台，总部位于新加坡，主要为东南亚和非洲等新兴市场提供钱包、交易所和商户对接服务。
Kik,企业服务,平台：不详,"坐标：北美洲,加拿大",官网：kik.com,成立时间：不详,"D轮,5000万,美元,融资完成",立即认领,运营状态：不详,,RevelSystems成立于2010年9月，是一家基于云端并以IPAD为销售管理终端的企业级软件系统提供商，可同时实现收银、支付、分析、存货管理、员工跟踪等多项功能。,,,http://pic.pedaily.cn/newseed/projectlogo/201508/20150819@130111.jpg,http://www.newseed.cn/project/45250,Kik,Kik是加拿大一个即时通讯应用，通过效仿腾讯不断增加附加服务，目前在美国十几岁青少年中很受欢迎。
Nest Labs,硬件,平台：WEB,坐标：美国,官网：nest.com,成立时间：不详,"D轮,1.5亿,美元,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150616@040450.jpg,http://www.newseed.cn/project/37440,BitX,BitX是一个跨国比特币平台，总部位于新加坡，主要为东南亚和非洲等新兴市场提供钱包、交易所和商户对接服务。
FirstCry.com,生活消费,平台：WEB,坐标：瑙鲁,官网：www.firstcry.com,成立时间：不详,"D轮,3600万,美元,融资完成",立即认领,运营状态：正在运营,电子商务,FirstCry.com成立于2010年，是印度一家母婴产品&玩具的电商平台，平台上目前已经入驻有250+全球顶尖的品牌。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150616@022542.jpg,http://www.newseed.cn/project/36138,FirstCry.com,FirstCry.com 成立于2010年，是印度一家母婴产品&玩具的电商平台，平台上目前已经入驻有250+全球顶尖的品牌。
CaratLane,生活消费,平台：WEB,坐标：印度,官网：www.caratlane.com,成立时间：2008-05,"D轮,3100万,美元,融资完成",立即认领,运营状态：正在运营,VR/AR,CaratLane是印度一家经营首饰珠宝的B2C平台，除了有标准化的商品外，还提供个性化定制服务。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150616@024259.jpg,http://www.newseed.cn/project/36365,CaratLane,CaratLane是印度一家经营首饰珠宝的B2C平台，除了有标准化的商品外，还提供个性化定制服务。
Refinery29,生活消费,平台：WEB,坐标：美国,官网：www.refinery29.com,成立时间：不详,"D轮,5000万,美元,融资完成",立即认领,运营状态：正在运营,媒体O2O/本地生活,Refinery29是一个生活时尚媒体平台，内容覆盖时尚、美容、生活方式、新闻还有本地很酷的展览、派对等等。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150616@021342.jpg,http://www.newseed.cn/project/36069,Refinery29,Refinery29是一个生活时尚媒体平台，内容覆盖时尚、美容、生活方式、新闻还有本地很酷的展览、派对等等。
NetBase Solutions,企业服务,平台：WEB,坐标：美国,官网：www.netbase.com,成立时间：不详,"D轮,1020万,美元,融资完成",立即认领,运营状态：正在运营,行业及技术解决方案,NetBaseSolutions成立于2004年，是一家主要提供社会化营销解决方案的公司，可以帮助企业客户实时发布、指导、分析、跟踪企业/产品信息，以便与消费者间建立良好关系。,,,http://pic.pedaily.cn/newseed/project/20150811/20150811125646895.jpg,http://www.newseed.cn/project/37360,NetBase Solutions,NetBase Solutions 成立于2004年，是一家主要提供社会化营销解决方案的公司，可以帮助企业客户实时发布、指导、分析、跟踪企业/产品信息，以便与消费者间建立良好关系。
Wish,生活消费,平台：WEB,坐标：中国,官网：www.wish.com,成立时间：不详,"D轮,5000万,美元,融资完成",立即认领,运营状态：正在运营,,Wish成立于2011年，是一家手机上的购物应用，通过愿望清单的模式为用户提供产品分享、购买服务。,,,http://pic.pedaily.cn/newseed/project/20150807/20150807133431243.jpg,http://www.newseed.cn/project/37930,Wish,Wish成立于2011年，是一家手机上的购物应用，通过愿望清单的模式为用户提供产品分享、购买服务。
SoundCloud,文化娱乐,平台：WEB,坐标：美国,官网：soundcloud.com,成立时间：不详,"D轮,6000万,美元,融资完成",立即认领,运营状态：正在运营,音乐,SoundCloud成立于2007年，是一家来自德国的音乐分享、互动服务网站，用户可以上传自己的歌曲，不过免费用户只能上传2个小时的音频内容，如果是按年或包月用户则可以无限制上传音频。,,,http://pic.pedaily.cn/newseed/project/20150819/20150819135404679.jpg,http://www.newseed.cn/project/37483,SoundCloud,SoundCloud 成立于2007年，是一家来自德国的音乐分享、互动服务网站，用户可以上传自己的歌曲，不过免费用户只能上传2个小时的音频内容，如果是按年或包月用户则可以无限制上传音频。
Hortonworks,企业服务,平台：WEB,坐标：美国,官网：zh.hortonworks.com,成立时间：不详,"D轮,1亿,美元,融资完成",立即认领,运营状态：正在运营,办公软件大数据,Hortonworks是一家基于Hadoop提供大数据服务的公司，致力于开发Hadoop框架内软件，提升大数据的处理能力。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150616@053549.jpg,http://www.newseed.cn/project/37972,Hortonworks,Hortonworks是一家基于Hadoop提供大数据服务的公司，致力于开发Hadoop框架内软件，提升大数据的处理能力。
美餐网,企业服务,平台：其他,坐标：北京市,官网：meican.com,成立时间：不详,"D轮,金额未透露,融资完成",立即认领,运营状态：正在运营,VR/AR,美餐网是一个网站及手机上的订餐服务，提供外卖详细菜单及个人订餐、企业订餐服务。公司日前获得1.4亿元C轮投资，由大众点评领投，KPCB（凯鹏华盈）、NGP（NokiaGrowthPartners，诺基亚成长基金）、挚信资本跟投。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@085235.jpg,http://www.newseed.cn/project/17079,北京美餐巧达科技有限公司,美餐是一家针对企业级的订餐服务平台。目前覆盖北京、上海、广州、深圳、成都等城市，为上千家企业客户员工提供在线订餐、商务用餐以及团队自助餐等服务。在此之前，主要提供外卖详细菜单及个人订餐、企业订餐等服务。
信达生物,信息技术,平台：WEB,坐标：苏州市,官网：www.innoventbio.com,成立时间：2011-08,"D轮,2.6亿,美元,融资完成",立即认领,运营状态：不详,生物技术健康保健,信达生物制药致力于利用生物高新技术，开发用于治疗危及人类健康和生命的各种疑难疾病的高端生物新药。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150611@124617.jpg,http://www.newseed.cn/project/17087,信达生物制药（苏州）有限公司,信达生物制药致力于利用生物高新技术，开发用于治疗危及人类健康和生命的各种疑难疾病的高端生物新药。
贝贝网,,平台：WEB,坐标：杭州市,官网：www.beibei.com,成立时间：2014-04,"D轮,1亿,美元,融资完成",立即认领,运营状态：不详,儿童早教,贝贝网是一家母婴特卖网站，以品牌正品、独家折扣、限时抢购为特色，每天以1-7折超低折扣对童装、童鞋、儿童玩具、用品等进行限时特卖，十点准时开抢，抢完即止。杭州贝购科技有限公司（米折网）旗下。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@072156.jpg,http://www.newseed.cn/project/17101,杭州贝购科技有限公司,贝贝网是一家母婴特卖网站，以品牌正品、独家折扣、限时抢购为特色，每天以1-7折超低折扣对童装、童鞋、儿童玩具、用品等进行限时特卖，十点准时开抢，抢完即止。杭州贝购科技有限公司（米折网）旗下。
秒针系统,企业服务,平台：WEB,坐标：北京市,官网：www.miaozhen.com,成立时间：不详,"D轮,5000万,美元,融资完成",立即认领,运营状态：正在运营,广告营销,秒针系统是一家第三方广告技术公司，帮助客户评估和优化数字广告效果，提升媒介投资回报。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@062511.jpg,http://www.newseed.cn/project/17260,北京秒针信息咨询有限公司,秒针系统是一家第三方广告技术公司，帮助客户评估和优化数字广告效果，提升媒介投资回报。
虎扑体育网,文化娱乐,平台：WEB,坐标：上海市,官网：www.hupu.com,成立时间：不详,"D轮,2.4亿,人民币,融资完成",立即认领,运营状态：正在运营,游戏硬件O2O/本地生活体育培训电子商务赛事运营/经纪体育设施/场馆,虎扑体育网是一家体育资讯、社区、O2O服务网站，提供体育营销策划、赛事营销与管理、活动管理等，此外业务还扩展至线下赛事、电子商务、游戏联运等，隶属于虎扑（上海）文化传播有限公司。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@080912.jpg,http://www.newseed.cn/project/17220,虎扑（上海）文化传播有限公司,虎扑体育网是一家体育资讯、社区、O2O服务网站，提供体育营销策划、赛事营销与管理、活动管理等，此外业务还扩展至线下赛事、电子商务、游戏联运等，隶属于虎扑（上海）文化传播有限公司。
轻轻家教,企业服务,平台：移动应用,坐标：广州市,官网：www.changingedu.com,成立时间：不详,"D轮,5500万,美元,融资完成",立即认领,运营状态：不详,,轻轻家教是一个手机上的家教与学生对接平台，基于P2P模式提供找家教、找学生服务。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@061930.jpg,http://www.newseed.cn/project/17269,广州轻轻教育科技有限公司,轻轻家教是一个手机上的家教与学生对接平台，基于P2P模式提供找家教、找学生服务，广州轻轻教育科技有限公司旗下产品。
爱鲜蜂网,生活消费,平台：WEB,坐标：北京市,官网：www.beequick.cn,成立时间：不详,"D轮,金额未透露,融资完成",立即认领,运营状态：正在运营,,爱鲜蜂（鲜蜂网）是一个主打休闲美食全城闪电配送的服务平台，目前主要通过微信账号beequick24提供服务。北京众成汇通信息技术有限公司旗下产品。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@072848.jpg,http://www.newseed.cn/project/17177,北京众成汇通信息技术有限公司,爱鲜蜂（鲜蜂网）是一个主打休闲美食全城闪电配送的服务平台，目前主要通过微信账号beequick24 提供服务。北京众成汇通信息技术有限公司旗下产品。
快的打车,汽车交通,平台：移动应用,坐标：杭州市,官网：www.kuaidadi.com,成立时间：2012-05,"D轮,6亿,美元,融资完成",立即认领,运营状态：正在运营,办公软件,快的打车是一款智能手机打车应用，软件为打车乘客和出租司机量身定做，乘客可以轻松发单，随时随地打车；司机可以降低空驶率，轻松多赚钱。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@073531.jpg,http://www.newseed.cn/project/17307,杭州快智科技有限公司,快的打车是一款智能手机打车应用，软件为打车乘客和出租司机量身定做，乘客可以轻松发单，随时随地打车；司机可以降低空驶率，轻松多赚钱。
见见,信息技术,平台：移动应用,坐标：北京市,官网：www.91jianjian.com,成立时间：2013-05,"D轮,15亿,人民币,融资完成",立即认领,运营状态：正在运营,婚恋交友同性交友,见见是一个基于手机的恋爱交友应用，百合网旗下新产品。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@082609.jpg,http://www.newseed.cn/project/18941,北京百合在线科技有限公司,见见是一个基于手机的恋爱交友应用，百合网旗下新产品。
e代驾,信息技术,平台：移动应用,坐标：北京市,官网：www.edaijia.cn,成立时间：不详,"D轮,1亿,美元,融资完成",立即认领,运营状态：不详,汽车后服务,e代驾是一个基于手机平台的代驾服务平台，隶属于北京亿心宜行汽车技术开发服务有限公司。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@124308.jpg,http://www.newseed.cn/project/17320,北京亿心宜行汽车技术开发服务有限公司,e代驾是一个基于手机平台的代驾服务平台，隶属于北京亿心宜行汽车技术开发服务有限公司。
App Annie,企业服务,平台：移动应用,坐标：北京市,官网：www.appannie.com,成立时间：不详,"D轮,5500万,美元,融资完成",立即认领,运营状态：不详,,AppAnnie是一家移动应用数据跟踪、市场分析、APP排名服务商。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@125927.jpg,http://www.newseed.cn/project/17414,App Annie,App Annie是一家移动应用数据跟踪、市场分析、APP排名服务商。
蔚来汽车,汽车交通,"平台：WEB,硬件",坐标：上海市,官网：www.nextev.com,成立时间：不详,"D轮,10亿,美元,融资完成",立即认领,运营状态：正在运营,能源环保,上海赛睿迪新能源汽车有限公司是一家主打电动汽车的科技公司，致力于研发一系列技术足够领先、性能足够优越、造型足够漂亮、价位足够亲民的电动汽车，将于2018年推出款产品“蔚来汽车”。,,,http://pic2.pedaily.cn/newseed/project/201606/20160630134745968.jpg,http://www.newseed.cn/project/39143,上海赛睿迪新能源汽车有限公司,上海赛睿迪新能源汽车有限公司是一家主打电动汽车的科技公司，致力于研发一系列技术足够领先、性能足够优越、造型足够漂亮、价位足够亲民的电动汽车，将于2018年推出款产品“蔚来汽车”。
VIPKID,教育培训,平台：WEB,坐标：北京市,官网：www.vipkid.com.cn,成立时间：不详,"D轮,2亿,美元,融资完成",立即认领,运营状态：正在运营,,VIPKID是一个少儿英语学习及教育品牌，主打个性化美国小学课程一对一在线辅导服务，隶属于北京大米科技有限公司。,,,http://pic.pedaily.cn/Attachment/Logo/c/201504/b53494b5-b61b-4ef9-9608-f290391ac4f4.png,http://www.newseed.cn/project/21711,北京大米科技有限公司,"北京大米科技有限公司旗下的主要产品为VIPKID,是一家互联网教育科技公司，为中国孩子提供美国小学线上课程。目前已经受到多家风投的青睐，创新工场是其主要投资人之一。"
今日头条,信息技术,平台：WEB,坐标：北京市,官网：www.toutiao.com,成立时间：2012-07,"D轮,10亿,美元,融资完成",立即认领,运营状态：正在运营,阅读,今日头条是一个基于兴趣的、社交化的手机资讯阅读应用，让用户便捷地看到感兴趣和热门的资讯，并和朋友互动，发表对世界的看法。北京字节跳动科技有限公司旗下产品.,,,http://pic2.pedaily.cn/17/newseed/project/201704/20170410110323695.jpg,http://www.newseed.cn/project/39875,北京字节跳动科技有限公司,北京字节跳动科技有限公司成立于2012年3月9日，注册资本1000.00 万元 人民币，是一家移动互联网创业公司。其主要产品今日头条是一款基于化挖掘的个性化信息推荐引擎，自2012年8月份上线以来，已经累计用户9000万以上，成为增长最快的资讯类客户端，包含了新闻动态，图片，以及各类短文。
紫晶通财基金,房产金融,平台：WEB,坐标：深圳市,官网：www.zjtcsm.com,成立时间：2014-06,"D轮,3亿,美元,融资完成",立即认领,运营状态：正在运营,,紫晶通财以基金对冲为基础，以普惠金融，促进金融平台、构建现代化金融体系、优化金融服务和产品.,,,http://pic2.pedaily.cn/newseed/project/201609/20160923181759347.jpg,http://www.newseed.cn/project/47661,深圳市紫晶通财投资基金管理股份有限公司,紫晶通财以基金对冲为基础，以普惠金融，促进金融平台、构建现代化金融体系、优化金融服务和产品.
Mintigo,企业服务,平台：移动应用,坐标：美国,官网：www.mintigo.com,成立时间：不详,"D轮,1500万,美元,融资完成",立即认领,运营状态：正在运营,VR/AR,Mintigo利用数据进行营销分析和预测，帮助公司客户提升销量。为实现这一目标，Mintigo不断收集全球无数公司的海量数据，收集的数据涵盖了金融、员工与雇佣趋势、技术采用情况、营销渠道使用状况、购买意向等，Mintigo称之为营销指标(marketingindicators)。,,,http://pic2.pedaily.cn/newseed/project/201604/20160407134747401.jpg,http://www.newseed.cn/project/49692,Mintigo,Mintigo 的产品基于庞大的 B2B 营销数据池，并且具有创新性。Mintigo 利用数据进行营销分析和预测，帮助公司客户提升销量。为实现这一目标，Mintigo 不断收集全球无数公司的海量数据，收集的数据涵盖了金融、员工与雇佣趋势、技术采用情况、营销渠道使用状况、购买意向等，Mintigo 称之为营销指标 (marketing indicators)。
