product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
合富辉煌,房产金融,平台：WEB,坐标：香港,官网：www.hopefluent.com.cn/index.do,成立时间：不详,"IPO上市及以后,9100万,美元,融资完成",立即认领,运营状态：正在运营,,合富辉煌集团成立于1995年，是中国大陆最早从事房地产顾问服务的企业之一，合富辉煌集团（香港联交所编号0733）是中国国内首家上市的房地产顾问代理公司。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@081528.jpg,http://www.newseed.cn/project/19790,合富辉煌集团,合富辉煌集团成立于1995年，是中国大陆最早从事房地产顾问服务的企业之一，合富辉煌集团（香港联交所编号0733）是中国国内首家上市的房地产顾问代理公司。
旺翔传媒,企业服务,平台：WEB,坐标：上海市,官网：www.adunite.com,成立时间：不详,"IPO上市及以后,1001万,人民币,融资完成",立即认领,运营状态：正在运营,广告营销游戏硬件互联网互联网金融电子商务旅游综合服务,上海旺翔文化传媒是一家数字营销服务商，为电子商务、在线旅游、手机游戏及互联网金融等类型客户提供广告代理服务，业务包括广告代理、海外市场推广等。,,,http://pic2.pedaily.cn/newseed/project/201603/20160324161200128.jpg,http://www.newseed.cn/project/49353,上海旺翔文化传媒股份有限公司,上海旺翔文化传媒是一家数字营销服务商，为电子商务、在线旅游、手机游戏及互联网金融等类型客户提供广告代理服务，业务包括广告代理、海外市场推广等。
乐普四方,传统行业,"平台：WEB,硬件,其他",坐标：北京市,官网：www.lpsf.com,成立时间：不详,"IPO上市及以后,880万,人民币,融资完成",立即认领,运营状态：正在运营,能源环保,北京乐普四方智能化节能设备有限公司是一个集专业节电设备研发、生产、销售及服务为一体的高科技公司。作为专业节电技术的研发者，我们利用计算机模糊控制理论，开发出了拥有自主知识产权，符合国家能源标准、具有国际领先技术的节电设备。,,,http://pic.pedaily.cn/newseed/project/20151008/20151008132513101.jpg,http://www.newseed.cn/project/45218,北京乐普四方科技发展有限公司,北京乐普四方科技发展有限公司是一个集专业节电设备研发、生产、销售及售后服务为一体的高科技公司。公司主要产品是LP牌系列智能化节电设备。公司在中国北京、上海、广州、郑州、西安、成都、沈阳等地拥有自己的生产基地。
Veracyte,硬件,"平台：硬件,其他",坐标：美国,官网：www.veracyte.com,成立时间：不详,"IPO上市及以后,4500万,美元,融资完成",立即认领,运营状态：正在运营,VR/AR,Veracyte是美国分子诊断公司。,,,http://pic2.pedaily.cn/newseed/project/201603/20160330104816295.jpg,http://www.newseed.cn/project/49467,Veracyte,Veracyte是一家美国的分子诊断公司。
汇量科技,信息技术,平台：WEB,坐标：广州市,官网：www.mobvista.com,成立时间：不详,"IPO上市及以后,5.2亿,人民币,融资完成",立即认领,运营状态：正在运营,广告营销游戏硬件游戏发行及渠道,广州汇量信息科技有限公司（英文名：Mobvista），Mobvista专注移动广告网络、移动游戏研发和海外发行。Mobvista成立于2013年，总部位于香港。,,,http://pic.pedaily.cn/newseed/project/20150721/20150721175114659.gif,http://www.newseed.cn/project/18284,广州汇量网络科技股份有限公司,Mobvista汇量科技成立于2013年，总部位于香港，是亚洲最大的移动广告平台，专注移动广告网络、移动游戏研发和海外发行。
春水堂,生活消费,平台：WEB,坐标：北京市,官网：www.chunshuitang.com,成立时间：不详,"IPO上市及以后,金额未透露,融资完成",立即认领,运营状态：正在运营,电子商务,春水堂是一个线上线下相结合的成人电商品牌，提供各类成人、情趣用品等，隶属于北京春水堂商业连锁有限公司。,,,http://pic2.pedaily.cn/newseed/project/201610/20161009160610598.jpg,http://www.newseed.cn/project/18676,北京春水堂商业连锁有限公司,北京春水堂商业连锁有限公司成立于2003年，是一个线上线下相结合的成人电商品牌，提供各类成人、情趣用品等。“春水堂”是由“春水堂B2C网络商城”、“2家北京直营店”、“50余家全国加盟连锁店”共同组成。
安畅网络,信息技术,平台：WEB,坐标：上海市,官网：www.anchnet.com,成立时间：不详,"IPO上市及以后,金额未透露,融资完成",立即认领,运营状态：正在运营,行业及技术解决方案,安畅网络（证券代码：831315）是国内的云集成服务商，在中国建立了云端生态联接网络。通过FastFiber自建网络连接17个高等级数据中心和多家公有云服务商，凭借开放的混合云管理平台与丰富的云计算咨询、部署迁移和运维服务能力，安畅在为20000多家企业级客户提供一站式混合云落地解决方案，帮助客户无缝接入云世界。同时安畅助力公有云服务商、数据中心与设备厂商改善混合云交付能力，顺利拓展用户。,,,http://pic2.pedaily.cn/17/newseed/project/201708/20170810132535613.png,http://www.newseed.cn/project/19904,上海安畅网络科技股份有限公司,安畅网络（证券代码：831315）是国内的云集成服务商，在中国建立了云端生态联接网络。通过FastFiber自建网络连接17个高等级数据中心和多家公有云服务商，凭借开放的混合云管理平台与丰富的云计算咨询、部署迁移和运维服务能力，安畅在为20000多家企业级客户提供一站式混合云落地解决方案，帮助客户无缝接入云世界。同时安畅助力公有云服务商、数据中心与设备厂商改善混合云交付能力，顺利拓展用户。
铁血,游戏体育,平台：WEB,坐标：北京市,官网：www.tiexue.net,成立时间：不详,"IPO上市及以后,3.9亿,人民币,融资完成",立即认领,运营状态：正在运营,阅读游戏硬件电子商务,铁血网是一个主打军事的资讯及垂直门户，提供社区、电子商务、在线阅读、游戏等产品，隶属于北京铁血科技有限责任公司。,,,http://pic2.pedaily.cn/newseed/project/201604/20160425110645939.jpg,http://www.newseed.cn/project/26182,北京铁血科技有限责任公司,铁血网是一个主打军事的资讯及垂直门户，提供社区、电子商务、在线阅读、游戏等产品，隶属于北京铁血科技有限责任公司。
科信,信息技术,平台：其他,坐标：深圳市,官网：www.szkexin.com.cn,成立时间：不详,"IPO上市及以后,3.51亿,人民币,融资完成",立即认领,运营状态：正在运营,行业及技术解决方案,深圳市科信通信技术股份有限公司是一家专注于提供FTTX接入网、无线接入网和传输网中通信网络物理连接设备、应用解决方案和技术服务的高新技术企业。通信网络物理连接设备为通信网络领域中通信主设备之间、通信主设备与线缆之间、线缆之间的数据通信提供传输媒介。本公司可向通信运营商、ICT设备商和网络集成商提供FTTX接入网ODN端到端解决方案、无线接入解决方案和传输网物理连接、分配解决方案，在FTTX、3G/4G、传输网等通信网络中得到广泛应用。,,,http://pic2.pedaily.cn/newseed/project/201611/20161123111453898.jpg,http://www.newseed.cn/project/21649,深圳市科信通信技术股份有限公司,深圳市科信通信技术股份有限公司（前身深圳市科信通信设备有限公司，简称“科信通讯”）成立于2001年8月28日，位于深圳市光明高新科技园，公司为电信运营商提供：音频配线架（MDF）、数字配线架（DDF）、光纤配线架（ODF）、光缆交接箱、户外机柜及宽带综合布线等通信配套设备。公司全部产品均获得了泰尔认证中心（TLC）的进网许可证。厂房面积40000多平方米，是一家专业研发、生产、销售和服务通信网络设备的高新技术企业，拥有完备的生产、检验设备，完整的生产开发体系和自主知识产权。公司始终坚持以“客户至尊、优质服务”为宗旨，按照ISO9001国际管理标准建立了质量保证体系来组织生产和管理，使产品质量和服务均有可靠的保证。
一块去旅行,旅游,平台：WEB,坐标：广州市,官网：www.yikuaiqu.com,成立时间：不详,"IPO上市及以后,5933万,人民币,融资完成",立即认领,运营状态：正在运营,国内游办公软件互联网旅游综合服务,一块去旅行网?精选·周末旅行方案，定位于“轻旅行?自助游”，专注提供最有品质的精品度假产品，能为游客提供6000家景点门票、600家精品度假酒店的特价预订，挖掘和探索最具特色的旅游目的地。总用户数，超250万，日活跃用户超5万。广州一块去旅行网(广州朋游互联网科技有限公司)成立于2012年，是政府重点扶持的高新技术企业与重点软件企业。公司创办于2012年，是国内新锐的在线旅游B2C服务商，直签上千家景区，拥有80多家分销合作伙伴，与去哪儿网、携程网、高德地图、UC浏览器等众多合作伙伴建有良好合作关系。总部团队近百人，是一支年轻富有活动的85后团队。曾连续两年获得中国位置应用（LBS）大赛第一名，并获得知名风投数百万美元的投资。,,,http://pic2.pedaily.cn/newseed/project/201609/20160927175712971.jpg,http://www.newseed.cn/project/40001,一块去旅行网,一块去旅行网（Yikuaiqu.com）是国内领先的周边游预订平台，深耕在线旅游行业三年，专注向自驾、城际交通出行的白领和中高端家庭用户提供高品质周边度假、吃喝玩乐等O2O服务。 以目的地落地签约、实地考察、深度设计为旅游产品挑选标准，签约旅游产品超过8000个，主要提供中高端度假酒店、景点门票、新奇玩乐项目及周边餐饮，同时设计策划千余款热卖景酒打包产品。
UC优视科技,企业服务,平台：WEB,坐标：广州市,官网：www.uc.cn,成立时间：2004-04,"IPO上市及以后,1.8亿,美元,融资完成",立即认领,运营状态：正在运营,移动互联网互联网,UC优视是一家移动互联网公司，旗下有UC浏览器、九游、UC云等产品，隶属于广州市动景计算机科技有限公司。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@064755.jpg,http://www.newseed.cn/project/18395,广州市动景计算机科技有限公司,UC优视是一家移动互联网公司，旗下有UC浏览器、九游、UC云等产品，隶属于广州市动景计算机科技有限公司。
凯中精密技术,传统行业,"平台：WEB,硬件",坐标：深圳市,官网：www.kaizhong.com,成立时间：不详,"IPO上市及以后,4.94亿,人民币,融资完成",立即认领,运营状态：不详,办公软件职业培训健康保健,深圳市凯中精密技术股份有限公司主营业务为微特电机用换向器、集电环的研发、生产与销售。公司主要产品为各类微特电机用换向器。公司换向器产品主要用于汽车电机、办公设备等领域，陆续通过“ISO/TS16949：2009汽车业质量管理体系”、“ISO14001：2004环境管理体系”、“OHSAS18001：2007职业健康安全管理体系”认证，在汽车电机和办公设备电机领域拥有较高的行业地位和市场份额。,,,http://pic2.pedaily.cn/newseed/project/201611/20161125142855905.jpg,http://www.newseed.cn/project/21177,深圳市凯中精密技术股份有限公司,深圳市开中精密技术股份有限公司成立于2009年，设计和制造AC、DC马达用各种整流电子。总部位于广东深圳，在香港、上海、东莞、浙江等地拥有多家分支机构。成立十多年来，凯中始终专注于电机整流子的设计、研发与制造，产品广泛应用于汽车及办公动化等领域。
北京中长石基信息,企业服务,平台：WEB,坐标：北京市,官网：www.shijinet.com.cn,成立时间：1998-02,"IPO上市及以后,28.1亿,人民币,融资完成",立即认领,运营状态：正在运营,办公软件,石基信息是一家酒店信息管理系统软件服务商，尤其是高星级饭店信息系统的最主要产品供应商和技术服务商，目前有近6000家以上酒店使用石基信息的服务，2007年8月在深交所上市。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@100044.jpg,http://www.newseed.cn/project/18423,北京中长石基信息技术股份有限公司,北京中长石基信息技术股份有限公司(002153.SZ)是以提供酒店业信息系统整体解决方案为主要业务的高科技公司，目前公司净资产超过4亿元人民币。目前，石基信息已成为国内外知名酒店管理集团及其管理的高星级酒店信息系统最主要供应商和技术服务商。通过收购和兼并，石基信息还拥有专门从事酒店中央预定系统(CRS)和客户关系管理系统(CRM)业务的绝对控股子公司北京石基昆仑软件有限公司，从事酒店信息系统开发与服务业务的绝对控股子公司杭州西软科技有限公司和北京泰能软件有限公司。2007年8月13日，公司A股在深圳证券交易所挂牌上市。
VANCL凡客诚品,生活消费,平台：WEB,坐标：北京市,官网：www.vancl.com,成立时间：不详,"IPO上市及以后,2.3亿,美元,融资完成",立即认领,运营状态：正在运营,互联网电子商务,VANCL凡客诚品是一家互联网快时尚品牌和B2C电商，产品覆盖男装、女装、童装、鞋、家居、配饰、化妆品等，凡客诚品（北京）科技有限公司旗下。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@025541.jpg,http://www.newseed.cn/project/18426,凡客诚品（北京）科技有限公司,2007年10月，凡客诚品(北京)科技有限公司选择自有服装品牌网上销售的商业模式，发布VANCL凡客诚品。凡客诚品目前已是根植中国互联网上的领军服装品牌。?凡客诚品目前已拓展涵盖至男装、女装、童装、鞋、配饰、家居等。
9158聚乐网,文化娱乐,平台：WEB,坐标：杭州市,官网：www.9158.com,成立时间：不详,"IPO上市及以后,金额未透露,融资完成",立即认领,运营状态：正在运营,视频图像视频直播,9158聚乐网是一个视频直播和互动娱乐平台，天鸽集团旗下产品。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@073343.jpg,http://www.newseed.cn/project/18443,天鸽集团,9158聚乐网是一个视频直播和互动娱乐平台，天鸽集团旗下产品。
聚美优品,生活消费,平台：WEB,坐标：北京市,官网：www.jumei.com,成立时间：不详,"IPO上市及以后,1.5亿,美元,融资完成",立即认领,运营状态：正在运营,,聚美优品是一个正品化妆品团购网站和女性限时特卖商城。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@081100.jpg,http://www.newseed.cn/project/18618,北京创锐文化传媒有限公司,聚美优品的前身是团美网，一家专业化妆品团购网站，也是化妆品团购网站。在2010年9月，为了进一步强调团美在女性团购网站领域的领头地位，深度拓展品牌内涵与外延，团美网正式全面启用聚美优品新品牌，并且启用Jumei.com全新顶级域名。
众信旅游,旅游,平台：WEB,坐标：北京市,官网：www.utourworld.com,成立时间：不详,"IPO上市及以后,金额未透露,融资完成",立即认领,运营状态：不详,O2O/本地生活大宗批发零售旅游综合服务,众信旅游是一个O2O模式的综合旅游服务网站，主打出境旅游的批发、零售业务，以及商务会奖旅游业务。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@045544.jpg,http://www.newseed.cn/project/18704,北京众信国际旅行社社股份有限公司,众信旅游是一个O2O模式的综合旅游服务网站，主打出境旅游的批发、零售业务，以及商务会奖旅游业务。
