product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
一号点评,汽车交通,平台：其他,坐标：北京市,官网：不详,成立时间：20-17-01,"天使,300万,人民币,需要融资",约谈,运营状态：未上线,移动互联网车联网,一号点评，一个在家就能养车的App。以点评模式为特色，打造商家/技师（擅长技能）的展览馆。让消费者在第一时间时间找到最好（口碑排名）的服务，实现网上养车的Apple。,世界一一,陈杰创始人,http://www.newseed.cn/upload2/project/logo/201707/27140644218.jpg,http://www.newseed.cn/project/59110,N/A,
三秀灵芝孢子粉养生,医疗健康,平台：其他,坐标：聊城市,官网：不详,成立时间：2015-12-02,"天使,2000万,人民币,需要融资",约谈,运营状态：不详,健康保健农业,灵芝孢子粉是灵芝的种子，功效十分明显，特别适合中老年人和城市白领人群，可以减轻病痛患者的痛苦，真正起到延长寿命的作用。灵芝十大功效作一下简介：1.抗肿瘤作用2.保肝护肝作用3.保护心血管系统4.抗衰老作用5.抗神经衰弱作用6.治疗高血压7.治疗糖尿病8.治疗支气管炎、支气管哮喘9.抗过敏作用10.美容作用,三秀灵芝,,http://www.newseed.cn/upload2/project/logo/201709/28135148354.jpg,http://www.newseed.cn/project/61171,N/A,
智慧传播家,企业服务,"平台：移动应用,WEB",坐标：温州市,官网：www.chuanbj.cn,成立时间：2017-09-26,"天使,200万,人民币,需要融资",约谈,运营状态：不详,移动互联网互联网媒体广告营销,智慧传播家，打造个人端的流量平台，为广告主提供个人流量分发服务。基于个人社交的互动性，广告信息消化远大于现有渠道。基于互联网广告内容软化，更具有个人传播话题性，这种渠道转化率高于现有互联网推广2-10倍,新芽网友775980,吴思凯运营人,http://www.newseed.cn/upload2/project/logo/201709/26211923858.jpg,http://www.newseed.cn/project/61147,N/A,
婴幼儿恒温除菌系列用品研发生产销售,生活消费,平台：其他,坐标：上海市,官网：不详,成立时间：2017-09-27,"天使,600万,人民币,需要融资",约谈,运营状态：不详,电子商务媒体兴趣社区,"奕姜网络致力于将美国NASA太空宇航技术民用化，采用outlast恒温技术研发新一代婴幼儿用品。目前，已经研发生产出自有品牌的littletiny恒温睡袋，可有效为婴幼儿提供舒适的睡眠环境，短短两个月已成为该品类全网销售第一。下一阶段我们将研发销售更多sku,专注于母婴市场",alex阿满,,http://www.newseed.cn/upload2/project/logo/201709/27115133111.jpg,http://www.newseed.cn/project/61152,N/A,
iCADS,信息技术,平台：其他,坐标：嘉兴市,官网：不详,成立时间：2016-07-14,"天使,300万,美元,需要融资",约谈,运营状态：不详,人工智能,项目关键词【用神经网络取代工程师进行产品设计】【全球首个将机器学习应用于机械三维设计的项目】团队关键词：领军人才；计算机专业双博士；制造业信息化教授；西门子高级专家,M-J,,http://www.newseed.cn/upload2/project/logo/201710/11224319509.jpg,http://www.newseed.cn/project/61270,N/A,
青创众帮,企业服务,平台：其他,坐标：太原市,官网：www.kaopuren.cn,成立时间：2015-03-25,"天使,1000万,人民币,融资完成",约谈,运营状态：不详,互联网行业及技术解决方案,青创众帮成立于2015年3月25日，是国内首家线上青年创业园，打通了项目收集、创业培训、孵化帮扶、融资上市全产业链，以高校CEO、靠谱人线上平台、洪泰（军威众帮）创新空间、基金以及双创板五大平台，打造了众帮创业生态服务体系，是山西省创业服务领域达到独角兽级别的企业，为青年创客及中小企业提供投融资对接、FA服务、知识产权申报、技术解决方案、链条化运营、办公空间等服务，孵化企业涉及医疗平台、文化传媒、互联网教育、智能硬件、金融服务等领域。,新芽网友700254,,http://www.newseed.cn/upload2/project/logo/201710/11155238013.jpg,http://www.newseed.cn/project/61264,山西青创众帮网络科技有限公司,青创众帮是一个创业辅助品牌，面向二线省会城市的传统企业提供创业辅助业务，致力于用其标准化的创业咨询服务帮助企业整理创业思路，获得资本支持。
随行伞,生活消费,平台：硬件,坐标：广州市,官网：不详,成立时间：2017-08-07,"天使,600万,人民币,需要融资",约谈,运营状态：未上线,互联网大数据公共出行广告营销,公司成立于2017年8月7日，主营业务为智能设备研发以及推广应用。随行伞是一款针对校园的共享服务产品，通过“校园合伙人”模式开拓市场，专注提高校园的基础服务。随行伞目前已和贵州大学城达成合作协议，9月份正式投入运营。秉着“智能、轻便、快捷”的理念，致力于提升人们生活出行便利性,随行伞,杨钊杰CEO江好鹏CMO李健聪CHO,http://www.newseed.cn/upload/user/logo/201709/7374187816.jpg,http://www.newseed.cn/project/61040,N/A,
禾田,旅游,"平台：WEB,其他,移动应用",坐标：北京市,官网：不详,成立时间：2014-11-06,"天使,600万,人民币,需要融资",约谈,运营状态：不详,互联网O2O/本地生活旅游综合服务主题游,禾田：乡村休闲度假品牌，打造乡村游的“如家”。填补性价比适中、符合大众消费的，人均消费>600元的中档消费的休闲度假品牌空白。,陈扶龙 爱打听周边游,,http://www.newseed.cn/upload2/project/logo/201710/09142947240.jpg,http://www.newseed.cn/project/61225,N/A,
斑马快印,生活消费,平台：硬件,坐标：天津市,官网：微信公众号“斑马快印”,成立时间：2016-11-24,"天使,100万,人民币,需要融资",约谈,运营状态：不详,移动互联网互联网大数据,斑马快印，我们将自主研发的自助打印机投放在高校、办公区等场所，为高校师生、中小企业提供更便捷、更高效、更优惠的打印服务。不同于传统打印方式，用户可以通过U盘打印，可以通过网页、手机端将需要打印的文件传输到附近的打印终端进行打印，自动计费，微信、支付宝扫码支付，方便快捷。目前自助打印机进入市场推广阶段。,gzw,李顺德技术总负责人葛宇骞市场拓展经理郑海生技术工程师,http://www.newseed.cn/upload2/project/logo/201710/10105157400.jpg,http://www.newseed.cn/project/61217,N/A,
嘀嗒运动,游戏体育,平台：移动应用,坐标：福州市,官网：www.9idodo.com,成立时间：2017-10-11,"天使,500万,人民币,需要融资",约谈,运营状态：不详,移动互联网大数据赛事运营/经纪行业及技术解决方案,嘀嗒运动平台简介：商业模式是3B+3C模式：3B指：1给体育培训、场馆体育和教练提供入驻平台；2给全民运动赛事运营公司提供Saas解决方案；3给广告商提供精准的广告投放线上平台。3B整体是于Saas为导向服务于嘀嗒运动平台；3C指：1给体育运动爱好者体育十五分钟健身圈服务；2给全民运动爱好者提供体育赛事服务；3给用户提供体育装备装备购买平台。3C整体是于运营为导向服务于嘀嗒运动平台；盈利模式：1提供佣金抽成；2提供赛事服务抽成；3装备设备销售；4投放线上广告收入；5自营线下赛事收入,新芽网友700259,董加照技术总监,http://pic2.pedaily.cn/17/newseed/project/201710/20171013174915442.jpg,http://www.newseed.cn/project/61260,N/A,
甲子光年,文化娱乐,平台：其他,坐标：北京市,官网：不详,成立时间：不详,"天使,790万,人民币,融资完成",立即认领,运营状态：正在运营,阅读媒体,,,,http://pic2.pedaily.cn/17/newseed/project/201710/20171010155653366.jpg,http://www.newseed.cn/project/61236,N/A,
绿悦出品,生活消费,平台：其他,坐标：郑州市,官网：m.lvyuecp.com/aliPay/alipay/index.html,成立时间：2016-08-19,"天使,500万,人民币,需要融资",约谈,运营状态：不详,电子商务,"绿悦出品互联网健康家电租赁平台，不仅仅是一个电商平台或是租赁渠道,而是一个现代生活方式的创新品牌。绿悦出品是“厂商+平台+大数据+用户”模式,以互联网的理念，支付宝大数据风控系统提供信用免押服务,去掉一切供应链和中间渠道的冗余和成本,让用户低门槛享受优质产品和服务。",绿悦出品,郭胜楠总经理周琅琅产品部郑好UI设计师曽丽前端工程师谢雨Java工程师陈萌昊Java工程师鲁笛自媒体运营，视频制作苗伊静插画师杨光摄影摄像郭梦瑶人事行政,http://www.newseed.cn/upload2/project/logo/201709/27135749265.jpg,http://www.newseed.cn/project/61153,N/A,
资源汇,工具软件,平台：移动应用,坐标：南昌市,官网：appstore.huawei.com/app/C100059457,成立时间：2016-03-03,"天使,300万,人民币,需要融资",约谈,运营状态：不详,移动互联网互联网大数据,帮更多的人拓展更多的业务！资源汇是一款汇聚各行各业资源/渠道/人脉/关系/货源/能人的移动互联网资源整合再分发平台，可以免费的获取海量资源信息，使得资源充分的流动起来产生价值，分配给最需要的人，促进各行各业的业务合作，拓展潜在客户资源，并且永久性免费发布供需信息。个性化算法精准推荐给最需要的人，让您想要的就已呈现在您的面前。资源汇致力于让各行各业的资源充分流动起来产生价值，让找资源/找渠道/找人脉/找关系/找货源/找能人这些事情变得不再艰难，让有资源/有渠道/有人脉/有关系/有货源/有能力的人产生经济利益最大化，小到解决民生问题，大到企业政府间业务合作，在这里都可以找到您想要的。,资源汇,,http://www.newseed.cn/upload2/project/logo/201710/09111002009.jpg,http://www.newseed.cn/project/61222,N/A,
气吞云梦,游戏体育,平台：其他,坐标：武汉市,官网：www.novasmobi.com,成立时间：不详,"天使,金额未透露,融资完成",立即认领,运营状态：正在运营,游戏开发,Novasmobi气吞云梦是一家专注于海外移动游戏推广和运营服务的公司。公司采用了智能、自助化的游戏投放系统处理业务，为海外客户提供精准化移动效果营销服务，目前已和Facebook/Google/Lionmobi/掌游科技等公司达成战略合作。,,,http://pic2.pedaily.cn/17/newseed/project/201710/20171010170422262.jpg,http://www.newseed.cn/project/61239,武汉气吞云梦科技有限公司,Novasmobi气吞云梦是一家专注于海外移动游戏推广和运营服务的公司。公司采用了智能、自助化的游戏投放系统处理业务，为海外客户提供精准化移动效果营销服务，目前已和Facebook/Google/Lionmobi/掌游科技等公司达成战略合作。
中惠创智,硬件,平台：其他,坐标：烟台市,官网：www.zonecharge.com,成立时间：不详,"天使,金额未透露,融资完成",立即认领,运营状态：正在运营,行业及技术解决方案,,,,http://pic2.pedaily.cn/17/newseed/project/201710/20171010160612129.jpg,http://www.newseed.cn/project/61237,中惠创智无线供电技术有限公司,中惠创智是一家无线供电解决方案提供商，现面向新能源乘用车，提供基于磁共振原理的无线充电方案，其他业务线包括为小家电、机器人、共享电单车等提供中功率的磁共振无线充电方案，以及为消费电子产品提供小功率的磁感应无线充电方案。
有伞Usan	/ 晴雨科技,生活消费,平台：其他,坐标：苏州市,官网：www.51jiesan.com,成立时间：不详,"天使,3000万,人民币,融资完成",立即认领,运营状态：正在运营,O2O/本地生活,有伞Usan是一家共享晴雨伞服务提供商，打造采用大容量不插电伞桩机模式的共享雨伞，支持支付宝、微信小程序和公众号等在“有伞”扫码借伞，隶属于苏州晴雨智能科技有限公司。,,,http://pic2.pedaily.cn/17/newseed/project/201710/20171010171017355.jpg,http://www.newseed.cn/project/61240,苏州晴雨智能科技有限公司,有伞Usan是一家共享晴雨伞服务提供商，打造采用大容量不插电伞桩机模式的共享雨伞，支持支付宝、微信小程序和公众号等在“有伞”扫码借伞，隶属于苏州晴雨智能科技有限公司。
美哇广告,企业服务,平台：其他,坐标：杭州市,官网：www.waa.com,成立时间：不详,"天使,400万,人民币,融资完成",立即认领,运营状态：正在运营,广告营销,美哇广告是一家实现广告免费交换的B2B共享广告平台，平台目前主要产品有：免费交换分享广告、镶入性广告、基于这两类产品而衍生的一站式广告。,,,http://pic2.pedaily.cn/17/newseed/project/201710/20171010172025157.jpg,http://www.newseed.cn/project/61241,浙江美哇广告股份有限公司,美哇广告是一家实现广告免费交换的B2B共享广告平台，平台目前主要产品有：免费交换分享广告、镶入性广告、基于这两类产品而衍生的一站式广告。
一粒传媒,文化娱乐,平台：其他,坐标：北京市,官网：不详,成立时间：不详,"天使,200万,人民币,融资完成",立即认领,运营状态：正在运营,影视视频,一粒传媒是一家旅游垂直领域短视频内容制作商，制作了旅行真人秀节目《走着瞧》，致力于带领观众深度旅游。囊括在地的美食文化、美景、人文风俗、传统工艺等，进行深度的探索揭秘体验。,,,http://pic2.pedaily.cn/17/newseed/project/201710/20171012162206521.jpg,http://www.newseed.cn/project/61275,一粒文化传媒（北京）有限公司,一粒传媒是一家旅游垂直领域短视频内容制作商，制作了旅行真人秀节目《走着瞧》，致力于带领观众深度旅游。囊括在地的美食文化、美景、人文风俗、传统工艺等，进行深度的探索揭秘体验。
新知食,医疗健康,平台：硬件,坐标：北京市,官网：www.newzhishi.com,成立时间：2017-07-26,"天使,300万,人民币,需要融资",约谈,运营状态：不详,大数据人工智能儿童早教,专注青少年健康数据运营,李京禄,,http://www.newseed.cn/upload2/project/logo/201710/16131642353.jpg,http://www.newseed.cn/project/61308,N/A,
优道尔纳米铜润滑油及添加剂,汽车交通,平台：其他,坐标：南通市,官网：www.udoyle.com,成立时间：2016-06-13,"天使,500万,人民币,需要融资",约谈,运营状态：不详,汽车后服务,“优道尔（Udoyle）”系列产品以其独有的第五代纳米级修复特性和优异的减磨抗磨功效，大幅度降低了机械部件在运作中的能耗，减少排放和噪音污染效果明显，显著延长部件使用寿命。致力于汽车养护用品的抗磨、节能、减排、环保的技术应用，关注产品与环境的亲善性.,优道尔,,http://www.newseed.cn/upload2/project/logo/201710/15151736016.jpg,http://www.newseed.cn/project/61304,N/A,
共享租车平台,汽车交通,平台：移动应用,坐标：上海市,官网：www.shycgx.com,成立时间：2017-11-18,"天使,500万,人民币,需要融资",约谈,运营状态：不详,移动互联网大数据电子商务车联网互联网金融,汽车是一个大的场景，包括：汽车租赁，汽车保险，违章维修，以租代购，汽车金融等等，细分类目较多。我们用SAAS软件工具切入行业，用饿了么模式去串联，健全汽车产业，享受汽车后市场带来的红利。,语婷租车,,http://www.newseed.cn/upload2/project/logo/201710/15122845066.jpg,http://www.newseed.cn/project/61302,N/A,
兔兔拍,旅游,"平台：WEB,硬件,其他,移动应用",坐标：杭州市,官网：www.relalive.com,成立时间：2017-06-01,"天使,500万,人民币,需要融资",约谈,运营状态：不详,移动互联网旅游综合服务图像视频,旅游，是人们日常生活中重要的消费娱乐方式，也是一个覆盖多场景的行为。共享经济，已经改变了这其中的部分场景，并形成了巨大的规模。比如，旅游时行的场景，有滴滴和摩拜等；旅游时住的场景，有airbnb和小猪短租等。兔兔拍，是要通过共享的方式，改善旅游时玩的场景。出游时玩的方式很多，自拍是最普及／最高频／最基本的玩法，我们从这个玩法切入。以共享自拍杆的方式，提供带充电宝的自拍杆，提升游玩自拍体验。我们的产品模式，智能机柜存放多功能自拍杆，微信或支付宝扫码可拿，随处借还。兔兔拍，共享让出游变得轻松，做全球旅游设备共享服务商。,reakyzhou,,http://www.newseed.cn/upload2/project/logo/201709/26151451886.jpg,http://www.newseed.cn/project/61135,N/A,
爱来课-为艺术教育机构提供企业级服务,企业服务,平台：移动应用,坐标：深圳市,官网：不详,成立时间：2017-09-01,"天使,300万,人民币,需要融资",约谈,运营状态：不详,K12行业及技术解决方案,深圳英尚文化科技有限公司，是一家专注于在艺术教育领域，提供企业级服务的公司，是一家s2b2c商业模式，以内容驱动消费升级，开发了“爱来课”SaaS平台，提供协助机构运营的功能模块和增值产品，集结国内外优秀的艺术教育专家，重点推出机构课程管理、互动教学、视频、大师直播课、国内外演出交流等系列增值产品，通过打造国内外一站式学习、演出交流服务平台，聚合全世界优秀艺术、文化资源，发挥连接和内容的优势，让艺术教育无边界。,lara-hui,刘晖ceo蔡嘉俊联合创始人朱剑鹏联合创始人,http://pic2.pedaily.cn/17/newseed/project/201710/20171013180423469.jpg,http://www.newseed.cn/project/61213,N/A,
