product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
小猪短租网,信息技术,平台：WEB,坐标：北京市,官网：www.xiaozhu.com,成立时间：不详,"E轮,1.2亿,美元,融资完成",立即认领,运营状态：正在运营,媒体艺术办公软件互联网职业培训,小猪成立于2012年，于2012年8月正式上线，是国内最早依托于分享经济，为用户提供短租住宿服务的互联网平台，是中国房屋分享经济领域的代表企业。小猪致力于挖掘潜力巨大的房屋闲置资源，搭建一个诚信、安全的在线沟通和交易平台，为房客提供有别于传统酒店、更具人文情怀、更有家庭氛围、更高性价比的住宿选择，也帮助他们结交更多兴趣相投的朋友。小猪目前拥有超过80000套房源，遍布全国250多个城市，在超过20座城市设有办公室。小猪的房源多样、丰富，既有普通民宿，也有隐于都市的四合院、花园洋房、百年老建筑，还有各种别具匠心的绿皮火车房、森林木屋、星空房等。尤其2015年上线的神农架隐居作家小院、最美女排国手的花店住宿、著名导演的胡同四合院等，引发了国内“诗意地短租”的潮流，越来越多媒体人、艺术家、自由职业者成为小猪房东，小猪正成为住宿生活方式变革的引领者。2016年1月，小猪“城市之光”书店住宿计划推出，几十家国内最美人文书店上线小猪平台，著名作家笛安担任书店住宿体验师。北京单向街书店、泉州风雅颂书局、扬州边城书店、武汉文泽尔私人图书馆等书店，成为小猪兼具特色与人文情怀的房源，个性化住宿空间、有故事的房东、愉悦的交流体验，书店住宿将分享经济之美提升到新的高度。居住自由主义，是小猪奉行的企业理念。小猪将继续坚守美好的价值观，推动中国住宿方式的进步。,,,http://pic.pedaily.cn/newseed/project/20150709/20150709112500712.jpg,http://www.newseed.cn/project/18140,北京快跑信息科技有限公司,小猪短租隶属北京快跑信息科技有限公司，是国内100%房源验真的专业日租、短租房在线预订网站，旨在为房东和租客搭建在线沟通和交易平台。房东可免费发布房源信息并进行推广，为自己带来更多的收益；租客则可通过搜索找到符合自身需求的高性价比优质房源作为出行住宿的新选择。?小猪短租将线下房屋短期租赁的商务机会与互联网结合，让互联网成为线下交易的前台，并致力打造一个诚信健康的生态系统。房东在平台销售短租房源，需要做的就是提供好的房源与服务；租客则在线上预订购买，到线下消费，入住体验后对房源及服务进行评价，拥有更多的话语权。在整个预订交易的过程中，小猪短租会全程扮演裁判的角色，更好的保障用户体验，充当房东与租客间的担保方。
大搜车,信息技术,平台：WEB,坐标：北京市,官网：souche.com,成立时间：2012-11,"E轮,3.35亿,美元,融资完成",立即认领,运营状态：正在运营,二手车O2O/本地生活,大搜车是一个专业的O2O模式二手车交易服务提供商，线上信息平台为消费者提供真实全面的二手车产品信息服务；线下连锁门店（大搜车品牌二手车馆）则提供二手车认证、交易及质保服务。,,,http://newseed.pedaily.cn/Upload/project/20150831/20150831164223412.jpg,http://www.newseed.cn/project/19595,北京搜车网科技有限公司,大搜车是一个专业的O2O模式二手车交易服务提供商，线上信息平台为消费者提供真实全面的二手车产品信息服务；线下连锁门店（大搜车品牌二手车馆）则提供二手车认证、交易及质保服务。
1×30MW生物质发电项目,传统行业,平台：不详,坐标：甘肃省,官网：不详,成立时间：1992-12-30,"E轮,金额未透露,融资完成",立即认领,运营状态：不详,,以工业垃圾糠醛渣为主要燃料，以各类农林废弃物和牛、羊粪等农业垃圾为辅助燃料，配置1×150t/h循环流化床生物质锅炉和1×30MW抽凝式汽轮发电机组发电，在对外供电的同时，提供工艺车间及采暖热负荷。最终将锅炉废弃的灰渣作为制肥的原料，年产复混肥3.25万吨，实现生物质资源的综合利用。项目年发电量216000Mwh/a。复混肥年产量32472t/a，产年销售收入19296.3万元，其中：供电年收入14100.8万元，项目年平均利润总额：2560.5万元，年净利润1903.5万元。年收入5195.5万元。项目年平均利润总额：2560.5万元，年净利润1903.5万元。所得税后：项目投资财务内部收益率：11.57%，项目投资回收期9.56年，项目投资财务淨现值（ic=8%）8376.34万元。所得税前：项目投资财务内部收益率：13.36%，项目投资回收期8.90年，项目投资财务淨现值（ic=8%）13870.3万元。资本金财务内部收益率17.43%，投资收益率11.66%，资本金净利润率35.63%。已完成了《可行性研究报告》编制，并通过了省经委组织的专家评审；完成《环境影响评价》并经省环保厅批复、《自然灾害评估》、《水资源论证》、《岩土工程勘察》（详细勘察阶段）、《地震安全性评价》、《安全预评价》，取得建设用地、取水、安全预评价批复；基建工作已经开始建设。,,,http://pic.pedaily.cn/newseed/noproject.png,http://www.newseed.cn/project/9916,N/A,
车易拍,汽车交通,平台：WEB,坐标：北京市,官网：www.cheyipai.com,成立时间：不详,"E轮,金额未透露,融资完成",立即认领,运营状态：正在运营,二手车,车易拍是一个二手车检测、拍卖交易服务网站，北京巅峰科技有限公司旗下网站。日前该公司宣布已完成1.1亿美元D轮融资，由人人网领投，红杉资本、经纬中国、晨兴创投和中信资本等老股东跟投。,,,http://pic2.pedaily.cn/newseed/project/201611/20161107131601133.jpg,http://www.newseed.cn/project/17289,北京巅峰科技有限公司,车易拍是一个二手车检测、拍卖交易服务网站，北京巅峰科技有限公司旗下网站。
一下视频-秒拍,文化娱乐,平台：WEB,坐标：北京市,官网：yixia.com,成立时间：2011-08,"E轮,1.2亿,美元,融资完成",立即认领,运营状态：正在运营,视频图像视频,秒拍(前身一下视频/拍客)是一个手机视频拍摄、分享工具，定位为“10秒拍大片”，炫一下（北京）科技有限公司旗下应用。,,,http://pic2.pedaily.cn/newseed/project/201611/20161121171654914.jpg,http://www.newseed.cn/project/19142,炫一下（北京）科技有限公司,秒拍(前身一下视频/拍客)是一个手机视频拍摄、分享工具，定位为“10秒拍大片”，炫一下（北京）科技有限公司旗下应用。
猿辅导,教育培训,平台：WEB,坐标：北京市,官网：www.yuanfudao.com,成立时间：不详,"E轮,1.2亿,美元,融资完成",立即认领,运营状态：正在运营,人工智能大数据,,,,http://pic2.pedaily.cn/17/newseed/project/201705/20170531094543741.jpg,http://www.newseed.cn/project/51045,北京贞观雨科技有限公司,猿题库是智能在线题库产品，提供历年考试权威真题供考生练习，还能根据考生的水平一对一智能出题，真正提升做题效率。不仅支持通过电脑答题，也支持通过iPhone和Android手机进行练习，还独创“下载打印做题，手机扫描实时评分”的技术，用户可以下载试卷和答题卡，答题完毕后用手机扫描答题卡就能自动实现评分、查看答案和解析，2013年2月18日正式上线。
Notonthehighstreet.com,生活消费,平台：WEB,坐标：英国,官网：www.notonthehighstreet.com,成立时间：2006,"E轮,2750万,美元,融资完成",立即认领,运营状态：正在运营,,2006年Notonthehighstreet.com在伦敦创立，是一个Etsy风格的交易平台，自称是一家“另类”的购物频道。在此平台上的每一件产品都会附上一个来自于创作者的故事，购买者可以根据这个进行挑选。,,,http://pic2.pedaily.cn/newseed/project/201608/20160830101652474.jpg,http://www.newseed.cn/project/53549,Notonthehighstreet.com,2006年Notonthehighstreet.com在伦敦创立，是一个Etsy风格的交易平台，自称是一家“另类”的购物频道。在此平台上的每一件产品都会附上一个来自于创作者的故事，购买者可以根据这个进行挑选。
Accolade,医疗健康,平台：WEB,坐标：美国,官网：www.accolade.nl,成立时间：2007,"E轮,7110万,美元,融资完成",立即认领,运营状态：正在运营,,Accolade创立于2007年，总部位于宾夕法尼亚州，致力于帮助自保险企业雇主改善消费者体验。公司为客户提供一个固定的“联系点”，客户无论是寻找专家、处理账单还是关于下一步治疗的选择问题，都可以在Accolade找到答案。,,,http://pic2.pedaily.cn/newseed/project/201608/20160812152926480.jpg,http://www.newseed.cn/project/52963,Accolade,Accolade创立于2007年，总部位于宾夕法尼亚州，致力于帮助自保险企业雇主改善消费者体验。公司为客户提供一个固定的“联系点”，客户无论是寻找专家、处理账单还是关于下一步治疗的选择问题，都可以在Accolade找到答案。
派格生物,传统行业,平台：其他,坐标：苏州市,官网：www.pegbio.com,成立时间：不详,E轮,立即认领,运营状态：正在运营,生物技术医疗信息化,,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170717181238695.png,http://www.newseed.cn/project/21087,派格生物医药（苏州）有限公司,派格生物医药（苏州）有限公司成立于2008年，总部位于江苏省苏州市。公司专业从事聚乙二醇化药物修饰技术和聚乙二醇化药物的研发，拥有一条从高分子聚乙二醇合成到聚乙二醇药物修饰的上下游贯通的产业链，拥有多项聚乙二醇化修饰技术包括第一代、第二代和第三代定点修饰技术。
蜜芽宝贝,生活消费,平台：WEB,坐标：北京市,官网：www.miyabaobei.com,成立时间：不详,"E轮,金额未透露,融资完成",立即认领,运营状态：不详,,蜜芽宝贝的前身是一家四皇冠淘宝店，2011年创立于北京，以“100%正品行货”为特色，两年内吸引了数万粉丝。2014年2月，蜜芽宝贝转型为进口母婴品牌限时特卖商城，希望创造简单、放心、有趣的母婴用品购物体验。以“进口母婴品牌”为定位，以“限时特卖”为模式，蜜芽宝贝本质上是一家垂直行业的B2C网站，以限时折扣的模式销售进口母婴品牌的产品，在采购模式上，蜜芽宝贝首先参考消费者需求，上线后最先收集口碑信息，形成反向采销流程。,,,http://pic2.pedaily.cn/newseed/project/201610/20161028205213209.jpg,http://www.newseed.cn/project/19664,北京花旺在线商贸有限公司,蜜芽宝贝的前身是一家四皇冠淘宝店，2011年创立于北京，以“100%正品行货”为特色，两年内吸引了数万粉丝。2014年2月，蜜芽宝贝转型为进口母婴品牌限时特卖商城，希望创造简单、放心、有趣的母婴用品购物体验。以“进口母婴品牌”为定位，以“限时特卖”为模式，蜜芽宝贝本质上是一家垂直行业的B2C网站，以限时折扣的模式销售进口母婴品牌的产品，在采购模式上，蜜芽宝贝首先参考消费者需求，上线后最先收集口碑信息，形成反向采销流程。
Ambrx,医疗健康,平台：WEB,坐标：美国,官网：ambrx.com,成立时间：2003,"E轮,4500万,美元,融资完成",立即认领,运营状态：正在运营,生物技术,Ambrx创立于2003年，总部位于加利福尼亚州，是一家致力于临床阶段药物研发的生物技术公司。公司主要专注研发新型蛋白质药物，即生物偶联药物，目标是希望通过利用扩展遗传密码实现突破型蛋白疗法。,,,http://pic2.pedaily.cn/newseed/project/201608/20160808131642557.jpg,http://www.newseed.cn/project/52867,Ambrx,Ambrx创立于2003 年，总部位于加利福尼亚州，是一家致力于临床阶段药物研发的生物技术公司。公司主要专注研发新型蛋白质药物，即生物偶联药物，目标是希望通过利用扩展遗传密码实现突破型蛋白疗法。
Healthkart,生活消费,平台：WEB,坐标：印度,官网：www.healthkart.com,成立时间：2011,"E轮,1199万,美元,融资完成",立即认领,运营状态：正在运营,VR/AR,Healthkart公司成立于2011年，两位创始人是Maheshwari和PrashantTandon，Healthkart公司的官方网站上销售各种健身消费品，比如蛋白质补充剂和维他命，其平台上已经有超过200家营养产品品牌商和授权供应商。,,,http://pic2.pedaily.cn/newseed/project/201608/20160802092914363.jpg,http://www.newseed.cn/project/52686,Healthkart,Healthkart公司成立于2011年，两位创始人是Maheshwari和Prashant Tandon，Healthkart公司的官方网站上销售各种健身消费品，比如蛋白质补充剂和维他命，其平台上已经有超过 200 家营养产品品牌商和授权供应商。
寺库网,生活消费,平台：WEB,坐标：北京市,官网：www.secoo.com,成立时间：不详,"E轮,5000万,美元,融资完成",立即认领,运营状态：正在运营,消费金融互联网,寺库（SECOO）致力打造全球高端消费服务平台，旗下设有寺库商城、寺库智能、寺库拍卖和寺库金融四大核心业务板块，致力于为高端消费者提供全球一体化购物体验。通过互联网（secoo.com）、移动客户端和线下跨境体验店将全球奢侈品和精品生活带给消费者并提供一系列的增值服务。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@104028.jpg,http://www.newseed.cn/project/18138,北京寺库寄卖有限公司,SECOO奢侈品购物网隶属于北京寺库寄卖有限公司，是由国际知名风险投资商和最具经验的本土团队共同运作的奢侈品购物网站。SECOO奢侈品网依托寺库所属的高端时尚会所“库会所”，为每一个会员营造非同凡响的购物体验；SECOO独特的商业模式，保证了商品资源的稳定，且能够为会员提供极具竞争力的价格折扣；独有的鉴定体系，使得SECOO奢侈品购物网能够保证每一件售出商品经鉴定保真、且与实物描述一致。
途家网,房产金融,平台：WEB,坐标：北京市,官网：www.tujia.com,成立时间：不详,"E轮,3亿,美元,融资完成",立即认领,运营状态：正在运营,旅游综合服务,途家在线信息技术（北京）有限公司成立于2011年，总部位于北京市。途家网是一家度假公寓预定平台，提供旅游地度假公寓的在线搜索、查询和交易服务。同时，途家网于携程网已经建立了战略伙伴合作关系。,,,http://pic.pedaily.cn/newseed/project/20150803/20150803150744368.jpg,http://www.newseed.cn/project/19314,途家在线信息技术（北京）有限公司,途家在线信息技术（北京）有限公司成立于2011年，总部位于北京市。途家网是一家度假公寓预定平台，提供旅游地度假公寓的在线搜索、查询和交易服务。同时，途家网于携程网已经建立了战略伙伴合作关系。
美丽说,生活消费,平台：WEB,坐标：北京市,官网：www.meilishuo.com,成立时间：不详,"E轮,金额未透露,融资完成",立即认领,运营状态：正在运营,互联网电子商务,美丽说是一个女性时尚社区和社会化电商平台，致力于为女性用户提供最美丽的时尚购物体验，用互联网技术为她们解决“怎么穿，哪里买”的问题。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@062201.jpg,http://www.newseed.cn/project/18719,北京美丽时空网络科技有限公司,美丽说是一个女性时尚社区和社会化电商平台，致力于为女性用户提供最美丽的时尚购物体验，用互联网技术为她们解决“怎么穿，哪里买”的问题。
Deliveroo,物流,平台：WEB,坐标：英国,官网：deliveroo.co.uk,成立时间：2012,"E轮,2.75亿,美元,融资完成",立即认领,运营状态：正在运营,O2O/本地生活办公软件,Deliveroo创立于2012年，总部位于伦敦，公司利用专有技术和物流平台将本地餐厅食物送达至家庭及办公室用户手中。客户下单之后，大约30分钟的时间就能收到外卖包裹。Deliveroo与普通外卖平台不同之处在于它主营高端餐厅食品配送，例如米其林星级餐厅Trishna、印度料理Dishoom及连锁品牌Gaucho、GBK等。,,,http://pic2.pedaily.cn/newseed/project/201608/20160808134549174.jpg,http://www.newseed.cn/project/36104,BitX,BitX是一个跨国比特币平台，总部位于新加坡，主要为东南亚和非洲等新兴市场提供钱包、交易所和商户对接服务。
360Top,生活消费,平台：WEB,坐标：北京市,官网：www.360top.com,成立时间：不详,"E轮,7亿,美元,融资完成",立即认领,运营状态：正在运营,电子商务,京东商城是一个综合类的电子商务网站，隶属于北京京东叁佰陆拾度电子商务有限公司。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@013330.jpg,http://www.newseed.cn/project/19738,北京京东叁佰陆拾度电子商务有限公司,北京京东叁佰陆拾度电子商务有限公司为京东集团下属子公司，是中国最大的自营式电商企业，2013在中国自营式电商市场的占有率为46.5%。公司注册资金2200万元，总部位于北京经济技术开发区科创十四街。
优酷土豆网,文化娱乐,平台：WEB,坐标：北京市,官网：www.youku.com,成立时间：2006-12-21,"E轮,5000万,美元,融资完成",立即认领,运营状态：正在运营,视频图像视频,原优酷土豆是一个综合视频服务商，提供视频发布、搜索、分享、播放服务，2012年由优酷和土豆合并而成。,,,http://newseed.pedaily.cn/Upload/project/201601/20160112155258757.jpg,http://www.newseed.cn/project/18363,合一信息技术（北京）有限公司,合一集团（原优酷土豆集团）是一个综合视频服务商，提供视频发布、搜索、分享、播放服务，2012年由优酷和土豆合并而成。
智联招聘,信息技术,平台：WEB,坐标：北京市,官网：www.zhaopin.com,成立时间：不详,"E轮,1.1亿,美元,融资完成",立即认领,运营状态：正在运营,人力资源体育培训,智联招聘是一家招聘和人力资源服务商，提供网络招聘、校园招聘、猎头服务、报纸招聘服务、招聘伴侣（RC服务）、企业培训以及人才测评等服务。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@071038.jpg,http://www.newseed.cn/project/18332,北京智联三珂人才服务有限公司,智联招聘是一家招聘和人力资源服务商，提供网络招聘、校园招聘、猎头服务、报纸招聘服务、招聘伴侣（RC服务）、企业培训以及人才测评等服务。
SoFi,房产金融,平台：WEB,坐标：波士顿,官网：www.socialfinanceus.org,成立时间：2011,"E轮,10亿,美元,融资完成",立即认领,运营状态：正在运营,,SocialFinance又称SoFi，创办于4年前，最初是帮助顶尖学府的大学生以低利率获取助学贷款。自那以后，该公司又扩大了业务范围，将个人贷款和住房抵押贷款纳入其中。该公司曾经表示，他们还有意提供资产管理服务。,,,http://pic.pedaily.cn/newseed/project/20151008/20151008093237743.jpg,http://www.newseed.cn/project/45199,Social Finance,Social Finance又称SoFi，创办于4年前，最初是帮助顶尖学府的大学生以低利率获取助学贷款。自那以后，该公司又扩大了业务范围，将个人贷款和住房抵押贷款纳入其中。该公司曾经表示，他们还有意提供资产管理服务。
The RealReal,生活消费,平台：WEB,坐标：美国,官网：www.therealreal.com,成立时间：不详,"E轮,4000万,美元,融资完成",立即认领,运营状态：正在运营,,TheRealReal是一家二手奢侈品寄售网站。,,,http://pic2.pedaily.cn/newseed/project/201604/20160422134139538.jpg,http://www.newseed.cn/project/37905,The RealReal,The RealReal是一家二手奢侈品寄售网站。
WalkMe,企业服务,平台：WEB,坐标：美国,官网：www.walkme.com,成立时间：不详,"E轮,5000万,美元,融资完成",立即认领,运营状态：正在运营,,WalkMe是一家为用户提供便捷性在线服务导航的创企。WalkMe的主营业务是致力于将网站的页面导航便利化。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150616@053852.jpg,http://www.newseed.cn/project/38009,WalkMe,WalkMe是一家为用户提供便捷性在线服务导航的创企。WalkMe的主营业务是致力于将网站的页面导航便利化。
