product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
全爱工匠	/ 全爱时代,生活消费,平台：其他,坐标：北京市,官网：www.augusmith.com,成立时间：2005-07,"A轮,2000万,人民币,融资完成",立即认领,运营状态：正在运营,电子商务,全爱工匠是一个带有手作体验性质的珠宝首饰零售品牌；除此之外也加入了手作体验，通过门店销售产品盈利。北京全爱时代国际文化有限公司旗下产品。,,,http://pic2.pedaily.cn/17/newseed/project/201709/20170904134928876.jpg,http://www.newseed.cn/project/60816,北京全爱时代国际文化有限公司,全爱工匠是一个带有手作体验性质的珠宝首饰零售品牌；除此之外也加入了手作体验，通过门店销售产品盈利。北京全爱时代国际文化有限公司旗下产品。
视见医疗,医疗健康,平台：其他,坐标：深圳市,官网：www.imsightmed.com,成立时间：2017-02-10,"A轮,2000万,人民币,融资完成",立即认领,运营状态：正在运营,医疗信息化,,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170714144940764.png,http://www.newseed.cn/project/58875,深圳视见医疗科技有限公司,视见医疗科技有限公司成立于2016年初，致力于开发深度学习技术并应用于临床医学影像分析，打造自动化医疗辅助诊断系统。团队成员在医学影像计算及可视化等方面积累十余年研究经验，深度学习技术积累近五年研究经验，并取得丰硕科研成果。
百思贷,房产金融,平台：其他,坐标：南京市,官网：www.bestdai.com,成立时间：2016-02-15,"A轮,金额未透露,融资完成",立即认领,运营状态：正在运营,金融科技,,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170712134112530.png,http://www.newseed.cn/project/58829,南京软石信息科技有限公司,百思贷（bestdai.com）中国互联网金融行业中专注于车贷金融的专业平台。平台于2016年5月正式上线，由南京软石信息科技有限公司全力打造的互联网金融品牌，总部位于南京。 百思贷利用移动支付和大数据等先进互联网技术，调剂投资者和融资者的资金融通，满足双方的投融资需求，最终实现多方共赢。公司成立初期，即完成3000万pre-A轮融资。
黑湖科技,企业服务,平台：其他,坐标：上海市,官网：www.blacklake.cn,成立时间：2016-06-06,"A轮,金额未透露,融资完成",立即认领,运营状态：正在运营,大数据行业及技术解决方案,黑湖科技十一级专注为制造企业提供基于云端的数据协同、监控和分析软件，致力于把互联网业内前沿的技术带进制造业，结合工厂使用场景，以较低的成本和友好的交互方式，实现厂内协同、信息互通，数据驱动工厂做决策。,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170717112848936.png,http://www.newseed.cn/project/58898,上海黑湖网络科技有限公司,「上海黑湖网络科技有限公司」是一家正飞速成长并获得风险投资的科技公司，为自我革新的制造型企业提供基于移动端的实时数据协同、采集、呈现、监控和分析工具，帮助制造业客户提高生产效率、降低制造成本，实现数据实时驱动决策。
海融易,房产金融,平台：其他,坐标：青岛市,官网：www.hairongyi.com,成立时间：2014-04-14,"A轮,2亿,人民币,融资完成",立即认领,运营状态：正在运营,互联网消费金融,,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170712135621898.png,http://www.newseed.cn/project/58832,青岛海融易网络科技有限公司,海融易www.hairongyi.com是海尔金控成员企业，是国内极具资源优势的投资理财平台之一。
寻道科技,信息技术,平台：WEB,坐标：成都市,官网：www.xdbigdata.com/_index.html,成立时间：2015-03-31,"A轮,2000万,人民币,需要融资",约谈,运营状态：正在运营,大数据互联网,成都寻道科技有限公司成立于2015年，是国内领先的大数据校园一体化解决方案服务商。公司与电子科技大学教育大数据研究形成产学研一体化的运营模式，为幼、小、中、大各级学校提供以教育大数据挖掘为基础的平台、应用与增值服务。,YF,夏虎联合创始人&董事长聂敏联合创始人&CEO连德富联合创始人&首席科学家周涛联合创始人,http://www.newseed.cn/upload2/project/logo/201707/14112413942.jpg,http://www.newseed.cn/project/58864,N/A,
新博医疗,医疗健康,平台：其他,坐标：北京市,官网：www.symbowmed.com/cn,成立时间：2011-06-02,"A轮,1.2亿,人民币,融资完成",立即认领,运营状态：正在运营,医疗信息化,,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170718180821871.png,http://www.newseed.cn/project/58930,新博医疗技术有限公司,新博医疗技术有限公司由归国留学人员创办的高端创新医疗技术产业化企业。公司注册资金5000万元，坐落亦庄开发区。新博医疗先后获得双软企业、国家高新技术企业，北京市高端创新医疗设备国际科技合作基地等荣誉称号。依托雄厚的技术实力及高端国内外合作，新博医疗目前致力于肿瘤早期功能影像技术及影像导航肿瘤微创精准诊疗技术的研发、生产和销售；随着实力的积累和加强，公司将办成一个创新医疗技术产业化的国际化公司。
康夫子,医疗健康,平台：其他,坐标：北京市,官网：www.kangfuzi.com,成立时间：2015-04-24,"A轮,金额未透露,融资完成",立即认领,运营状态：正在运营,医疗信息化,,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170719164045666.png,http://www.newseed.cn/project/58950,北京康夫子科技有限公司,北京康夫子科技有限公司成立于 2015年，是一家医疗人工智能技术、知识、数据供应商，通过“AI+数据”提升医疗行业的效率和体验，凭借国际领先的知识抽取和知识推理、表示等知识图谱构建技术，康夫子成功打造了“医疗大脑”和“饮食营养”两项重要的知识内核（知识图谱）。公司正在飞速发展期。
蜂群影视,文化娱乐,平台：其他,坐标：深圳市,官网：www.fengqun.net,成立时间：2015-11-04,"A轮,2000万,人民币,融资完成",立即认领,运营状态：正在运营,影视,,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170718114821827.png,http://www.newseed.cn/project/58924,蜂群影视文化有限公司,蜂群影视是一家垂直短视频内容MCN制作商。
桔子分期,房产金融,平台：其他,坐标：大连市,官网：不详,成立时间：2013-01-10,"A轮,4000万,人民币,融资完成",立即认领,运营状态：正在运营,互联网金融,,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170719164411935.png,http://www.newseed.cn/project/58951,大连桔子分期科技有限公司,桔子分期是一家专注于年轻人分期购物的在线商城及金融服务商，同时也是东北地区成立时间最早的互联网消费金融企业。目前已完成PreA轮融资，估值2亿元，公司高管团队来自京东、宜信、马上消费金融、优分期等国内知名互联网或互联网金融企业。公司秉承“成为年轻人首选的信用消费平台”的企业愿景，坚持科技改造金融的理念，利用大数据等互联网创新技术进行风险控制和平台管理，致力于成为国内领先的Fintech公司。
秒加加气APP,汽车交通,"平台：其他,移动应用",坐标：深圳市,官网：www.szmiaojia.com,成立时间：2016-01-29,"A轮,2000万,人民币,融资完成",立即认领,运营状态：正在运营,汽车后服务,,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170720174728507.png,http://www.newseed.cn/project/58977,深圳市秒加移动互联科技有限公司,深圳市秒加移动互联科技有限公司成立于2015年8月，注册资金1000万，位于深圳市南山科技园，致力于打造互联网车用能源行业第一平台，是中国第一家“互联网 车用清洁能源 车后市场生态圈”服务商。也是第一家面向全国1万个加气站，5百万车用清洁能源用户的服务平台。致力于更便捷优质地解决车用清洁能源用户的实际需求问题。
NONOLADY,生活消费,平台：其他,坐标：浙江省,官网：www.nonolady.com,成立时间：2015-08-27,"A轮,金额未透露,融资完成",立即认领,运营状态：正在运营,电子商务,,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170721175733681.jpg,http://www.newseed.cn/project/59000,浙江她说生物科技有限公司,NONOLADY是浙江她说科技旗下高端卫生巾品牌?，是一款专为精致女性打造的一款时尚进口纯棉卫生巾，品牌成立于2015年，她说科技聚焦女性轻奢品领域。致力于挖掘精致女性的深层次需求，为精致女性提供高品质生活元素，打造私享悦己的产品与服务。
安煋车辆网,汽车交通,"平台：WEB,其他",坐标：深圳市,官网：www.aaaaachina.com,成立时间：2013-04-24,"A轮,金额未透露,融资完成",立即认领,运营状态：正在运营,互联网汽车后服务,,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170721112045920.png,http://www.newseed.cn/project/58988,深圳市安煋信息技术有限公司,深圳市安煋信息技术有限公司是全球首家将7模20频技术用于车联网设备的设计者，是国内首家基于4G通信技术的车联网设备提供商。在车联网领域，安煋不仅具备从芯片技术到产品终端全流程的技术实力，还具备车联网应用软件的开发和运营能力，以及为汽车后市场亿万车主提供智能车联网综合服务的能力。
艺券网,文化娱乐,平台：WEB,坐标：上海市,官网：www.1t1sky.com,成立时间：2015-11-25,"A轮,5000万,人民币,需要融资",约谈,运营状态：正在运营,大数据互联网电子商务艺术,艺券网，专注于原创油画艺术品交易，引入“互联网+文创+金融”概念。提升社会对于年轻艺术家及从业者的关注，带动艺术品消费升级，增强大众艺术品的流通性及变现能力，攻克文化创作成果转化壁垒。致力于成为中国艺术品市场的“纳斯达克”,云清风淡,蒋哲丰融资总监吴博瀚产品总监谢小敏艺术总监姜欢峰运营总监,http://www.newseed.cn/upload2/project/logo/201707/19153841566.jpg,http://www.newseed.cn/project/58947,N/A,
海狐海淘,生活消费,平台：其他,坐标：杭州市,官网：www.haihu.com/index.html,成立时间：2015-08-01,"A轮,5000万,人民币,融资完成",立即认领,运营状态：正在运营,互联网电子商务,海狐系杭州淘粉吧网络技术股份有限公司旗下海淘平台，主打海外商城官网直邮配送模式，从源头解决货品品质保障的问题，维护消费者的核心权益。,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170721114140605.jpg,http://www.newseed.cn/project/58989,N/A,
车悦宝,信息技术,平台：WEB,坐标：深圳市,官网：www.hongfans.cn,成立时间：2015-09-15,"A轮,3000万,人民币,融资完成",约谈,运营状态：正在运营,互联网直播音乐车联网行业及技术解决方案,车悦宝是国内领先的车载综合音频服务商，提供智能车载娱乐音频软、硬件解决方案。涵盖央视、卫视，各地电台的音频直播，及海量互联网版权音频内容，实现车载音频节目个性订阅，口语点播，场景音乐推送等。,车悦宝,车悦宝员工,http://pic.pedaily.cn/newseed/projectlogo/201509/20150921@110746.jpg,http://www.newseed.cn/project/44431,N/A,
Ruff南潮科技,硬件,"平台：硬件,其他",坐标：上海市,官网：www.nanchao.org,成立时间：2015-02-10,"A轮,2100万,人民币,融资完成",立即认领,运营状态：正在运营,消费电子,上海南潮信息科技是一家简化智能硬件开发的互联网公司，旗下的Ruff可以让开发者用JavaScript开发智能硬件、硬件也能敏捷，研究领域包括从颠覆式的集成电路创新，MEMS设计到操作系统内核的定制优化，以及编译器和COQ、DSL的实践。,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170724103056552.png,http://www.newseed.cn/project/59018,上海南潮信息科技有限公司,Ruff团队的软件工程师致力于研发下一代的硬件开发技术，力图使用软件重新定义硬件。我们相信，亿万的家庭，以及不计其数的商业环境，甚至是工业生产的状况，都将会因我们的努力而得到改变。
天空卫士SkyGuard,信息技术,平台：其他,坐标：北京市,官网：不详,成立时间：2015-01-12,"A轮,1.5亿,人民币,融资完成",立即认领,运营状态：正在运营,互联网,天空卫士SkyGuard是一家网络信息安全技术服务商，旗下产品包括全新数据防泄漏（DLP）产品在内的统一内容安全服务。,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170724090806206.png,http://www.newseed.cn/project/59014,北京天空卫士网络安全技术有限公司,北京天空卫士网络安全技术有限公司（以下简称天空卫士），成立于2015年1月，是一家以保持与跨国安全公司同样技术领先水平为目标，以安全自主可控为使命、以全球最先进的内容安全技术为导向的信息安全企业。总部位于北京，在北京和成都设有大型研发创新中心，并在上海、广州、深圳、成都、美国硅谷设立办事处，为政府、运营商、金融、能源、互联网及其他特殊行业用户提供内容安全产品及解决方案。
影视工业网,文化娱乐,平台：其他,坐标：北京市,官网：www.107cine.com,成立时间：2004-10-21,"A轮,金额未透露,融资完成",立即认领,运营状态：正在运营,影视,,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170725091122320.png,http://www.newseed.cn/project/59051,北京复兴影业文化传媒有限公司,影视工业网（http://107cine.com）是影视制作领域最具影响力的垂直门户，是媒体＋社区＋商务社交三位一体的专业影视网站，专注服务于影视制作领域从厂商、经销商、租赁商、制作公司、后制公司、宣发公司、院线...；影视工业网商城可提供一站式的影视器材在线购买服务。
橙杏,企业服务,平台：WEB,坐标：湖州市,官网：不详,成立时间：2016-08-08,"A轮,500万,人民币,需要融资",约谈,运营状态：正在运营,移动互联网大数据电子商务,童幻乐诚创新性的瞄准细分垂直领域“童装”，基于对织里童装产业精耕细作的经验分析，自主研发的橙杏童装柔性供应链服务平台，改造了现存的后台生产管理系统，开发了针对工厂生产的后台ERP管理体统，通过预制库存、数据分析、生产环节打通，提高了生产环节的效率。童幻乐诚更把重点放在了品牌商、加工厂、面辅料供应商之间的环节上，通过自主研发的橙杏移动APP，帮助品牌商找合适的加工厂、整合小微加工厂，为加工厂寻单，同时辅助完成童装加工中的面辅料采购难题等。通过对童装行业资源的高度整合，改变童装生产生态，帮助国内童装生产走出小、乱、差的困境。,Michaelwang,严良言创始人王桢技术合伙人,http://www.newseed.cn/upload2/project/logo/201707/25105828641.jpg,http://www.newseed.cn/project/59054,N/A,
纸贵版权,文化娱乐,平台：其他,坐标：西安市,官网：www.ziggurat.cn,成立时间：2016-07-15,"A轮,金额未透露,融资完成",立即认领,运营状态：正在运营,媒体,,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170725115844108.png,http://www.newseed.cn/project/59056,西安纸贵互联网科技有限公司,纸贵版权是一家为用户提供包括版权登记、快速维权及法律咨询在内的一站式互联网版权服务的企业。
铸梦动画,文化娱乐,平台：其他,坐标：河北省,官网：不详,成立时间：2014-09-04,"A轮,金额未透露,融资完成",立即认领,运营状态：正在运营,动漫,,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170726175524611.png,http://www.newseed.cn/project/59096,河北铸梦文化传播有限公司,文化艺术交流活动策划服务；企业形象策划；电脑图文设计；动漫设计；摄影服务；互联网信息服务；电视综艺节目、电视专题节目、动画故事节目、专栏节目、广播剧的制作、复制、发行、节目版权交易、代理交易（许可证有效期至2017年4月1日）。
鼎欣冠嵘,企业服务,平台：其他,坐标：苏州市,官网：www.empowerchn.com,成立时间：2010-06-11,"A轮,金额未透露,融资完成",立即认领,运营状态：正在运营,行业及技术解决方案,,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170726142831836.png,http://www.newseed.cn/project/59082,深圳市鼎欣冠嵘软件有限公司,鼎欣冠嵘是一家代理经销商。
递名片,信息技术,平台：移动应用,坐标：北京市,官网：www.microvcard.com,成立时间：2017-04-26,"A轮,2000万,人民币,需要融资",约谈,运营状态：正在运营,互联网大数据人工智能,微名天下目前以微信小程序“递名片”为载体，为用户提供电子名片制作，各场景中的名片收发，以及名片信息管理功能。并以此为切入点，搭建商务社交网络，后期将通过数据分析为用户提供精准的商业分析及推荐。,刘烨,,http://www.newseed.cn/upload2/project/logo/201709/27154231145.jpg,http://www.newseed.cn/project/59088,N/A,
梧桐汽车,汽车交通,平台：其他,坐标：北京市,官网：www.utonw.com,成立时间：2016-03-16,"A轮,1000万,人民币,融资完成",立即认领,运营状态：正在运营,汽车电商二手车,,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170726171808127.png,http://www.newseed.cn/project/59093,迅驰中颐（北京）信息科技有限公司,梧桐汽车成立于2015年7月，总部设于北京，是一家互联网二手车工具服务商。专注渗透于二手车交易场景，为二手车商、金融商、质保商等提供多维度工具及数据解决方案。同时致力于探索线下二手车4S店业务模式，输出可复制二手车4S店管理方法，从线上线下、工具及业务标准化角度推动二手车行业的可持续发展。
