product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
咕斯健康,医疗健康,平台：WEB,坐标：杭州市,官网：暂无,成立时间：2014-04,"并购,金额未透露,融资完成",立即认领,运营状态：正在运营,健康保健,杭州咕斯是一家为用户提供远程健康咨询、私人医生以及疾病风险评估等健康服务的公司，公司由执业医生、健康管理师组成。,,,http://newseed.pedaily.cn/Upload/project/20150901/20150901153310445.jpg,http://www.newseed.cn/project/34596,杭州咕斯健康管理有限公司,杭州咕斯是一家为用户提供远程健康咨询、私人医生以及疾病风险评估等健康服务的公司，公司由执业医生、健康管理师组成。
发行集团,文化娱乐,平台：其他,坐标：广州市,官网：www.gdxh.com.cn,成立时间：不详,"并购,11.88亿,人民币,融资完成",立即认领,运营状态：正在运营,广告营销媒体阅读买卖租赁公共出行体育培训大宗批发零售,,,,http://pic2.pedaily.cn/newseed/project/201611/20161108120910845.gif,http://www.newseed.cn/project/54692,广东新华发行集团股份有限公司,广东新华发行集团股份有限公司（以下简称“集团公司”）成立于1999年6月，前身是广东省新华书店，成立于1949年。集团为全国首批发行体制改革的3家试点集团之一，是广东省国有控股的出版物发行龙头企业集团、省重点扶持的七大文化产业集团。集团公司是国内图书发行业中率先依据现代企业制度建立的股份制文化企业，先后被认定为34户省属国有企业之一、全省12家连锁经营龙头企业之一、省首批文化产业示范基地。连续多年被评为“广东省企业100强”、“广东省守合同重信用企业”。集团公司主要代理、批发和零售国内外各类出版物（含图书、教材、报纸、期刊、音像制品、电子出版物、进口出版物）、文体用品，涉及物流配送服务、物业租赁、文化地产建设、旅业、餐饮、展览、广告、培训等领域。集团公司受广东省新闻出版广电局委托，承担全省新华书店系统的行业建设指导和服务职能；同时，作为广东省新华书店协会的会长单位，受中国新华书店协会委托，承担广东省行政区域范围内新华书店服务商标的管理职能。目前，集团总部有9个职能部门，拥有分公司8家、94家子公司，全集团在职员工近4000人，其中总部、驻广州分公司350人。总经营面积23万平方米，连锁经营网络覆盖全省93个市县城乡。总资产59.74亿元，净资产28.96亿元。近年来，集团认真贯彻省委省政府关于文化强省建设的战略部署，实施全省新华书店改革重组，着力打造“主业经营、物流配送、公共文化服务、地产物业”四大战略平台。集团经营业绩屡创历史新高，实现了跨越式的发展。目前，集团正着力推进云终端媒体融合平台、小连锁工程、门店升级改造、文化地产、新华文化驿站等重点项目的建设，重塑“广东新华”的企业形象及品牌优势。集团承办的南国书香节，被中宣部和国家新闻出版广电总局评为“全国全民阅读活动优秀项目”，引导着全省全民阅读潮流，成功打造了两岸四地最具影响力的华文书展，成为立足广东、影响全国、辐射周边国家和地区的著名文化会展品牌；已完成64家小连锁店建设，其中，41家校园店、19家阅读俱乐部、1家校园书亭、3家乡镇店，建设总建设面积7905.3㎡，覆盖珠三角、粤西、粤东、粤北15个地区35个市县，服务近30万名中小学师生、40多万乡镇居民，有效延伸了新华书店网点，实现销售终端前移，受到了广大师生的欢迎，实现了良好的经济及社会效益；完成46多家门店升级改造，改造总面积达4万多㎡。一个个全新形象的新华书店像雨后春笋般涌现在全省读者面前，为读者营造了环境优美、书香浓郁的新型文化生活空间；计划未来三年在全省建设225个的“新华文化驿站”正稳步推进，大大小小的文化网点将遍及全省乡镇。此外，新华书店网上书城、微店、大型现代化物流基地、综合性大型新华文化广场建设进行得如火如荼，产业链条不断扩大和延伸。一个具备全民阅读推广及公共文化服务、图书与特色文创产品销售、传统文化传承传播三大功能的省级综合文化服务平台正加速形成。广东新华历经风雨洗礼，在市场经济发展大潮中自强不息，在改革、创新道路上不断寻求超越。今后将在省出版集团和南方出版传媒公司的指挥和统筹下，依托现有资源、网络及品牌优势，深挖文化内涵，积极推进多元经营，探索新的产业发展模式，努力打造更具成长性和竞争力的文化传播企业。
微创时代,企业服务,平台：WEB,坐标：北京市,官网：www.miage.com.cn,成立时间：不详,"并购,8.4亿,人民币,融资完成",立即认领,运营状态：正在运营,广告营销互联网行业及技术解决方案,微创时代是一家为广告主提供数字营销解决方案的互联网公司。,,,http://pic.pedaily.cn/newseed/projectlogo/201507/20150725@134901.jpg,http://www.newseed.cn/project/39025,北京微创时代广告有限公司,微创时代是一家为广告主提供数字营销解决方案的互联网公司。
九合游戏,游戏体育,平台：WEB,坐标：北京市,官网：www.9hgame.com,成立时间：不详,"并购,3600万,人民币,融资完成",立即认领,运营状态：正在运营,游戏硬件互联网,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@111328.jpg,http://www.newseed.cn/project/18664,九合天下（北京）科技有限公司,九合游戏，一家以从事互联网及移动通信网络上的互动娱乐产品（网络游戏、网页游戏、手机游戏等）为主的运营、销售、研发及投资的高科技服务企业。
猫眼电影,,平台：WEB,坐标：北京市,官网：maoyan.com,成立时间：不详,"并购,10亿,人民币,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@114135.jpg,http://www.newseed.cn/project/24738,北京三快科技有限公司,美团网每天团购一次，为消费者发现最值得信赖的商家，让消费者享受超低折扣的优质服务。每天一单团购，为商家找到最合适的消费者，给商家提供最大收益的互联网推广。
麦考林,生活消费,平台：不详,坐标：上海市,官网：www.m18.com,成立时间：不详,"并购,金额未透露,融资完成",立即认领,运营状态：不详,,MobileChat是一个基于智能手机浏览器HTML5的客服平台，帮助企业提供移动营销服务。成都锦途网络科技有限公司旗下产品。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@071103.jpg,http://www.newseed.cn/project/18447,上海麦考林国际邮购有限公司,"上海麦考林国际邮购有限公司成立于1996年1月8日，由美国风险基金华平基金( E.M.Warburg Pincus & iVentures) 投资，实际投资超过四千五百万美元。麦考林是中国第一家获得政府批准的从事邮购业务的三资企业，目前涉足邮购及电子商务领域，公司业务覆盖全国 31 个省、自治区和直辖市。""麦网""（www.M18.com）是由中国最大的邮购公司上海麦考林国际邮购有限公司于2000年4月开通的一家电子商务门户网站。2008年初，红杉资本中国基金投资超过8000万美元，控股投资邮购巨头麦考林，成为麦考林的绝对控股方，华平基金退出。携程网创始人之一沈南鹏出任董事长。截至2008年，麦考林目录用户规模已超500万，主要分布在客户遍布北京、上海、广州、深圳、天津、重庆、成都、杭州、苏州、无锡、宁波、南京、武汉、沈阳等各大主要城市。2007年全年麦考林销售规模为4.83亿元人民币，较2006年增幅近50%，其中在线销售规模为1.31亿元，占总销售规模的27%。"
天游,信息技术,平台：不详,坐标：上海市,官网：www.t2cn.com,成立时间：不详,"并购,9.5亿,人民币,融资完成",立即认领,运营状态：不详,,,,,http://pic.pedaily.cn/Attachment/Logo/c/201405/b2dfdb6c-ade5-4f7d-a5ad-01c43b53acdd.png,http://www.newseed.cn/project/20622,上海天游软件有限公司,上海天游软件有限公司是运动休闲网络游戏运营商，公司以休闲游戏为基础，上海天游软件有限公司成立不久之后，引入《街头篮球》，注册用户2500万，同时在线30万人。此后推出了网球游戏《拍拍部落》，并在08年底取得了EA旗下《NBA STREET Online》的大陆唯一代理权，形成体育休闲游戏平台。之后，公司自主研发了武侠题材RPG游戏《侠客列传》，2009年推出了MMORPG游戏《LUNA（露娜）Online》。上海天游软件有限公司通过资源的整合使产品、市场和销售多样化，将游戏产业与其他产业通过各种形式结合起来，与NIKE、adidas等建立了长期、良好的合作关系。
至高通信,企业服务,平台：WEB,坐标：深圳市,官网：www.siecom.cn/index.asp,成立时间：2003-10,"并购,8亿,人民币,融资完成",立即认领,运营状态：正在运营,信息安全办公软件行业及技术解决方案,至高通信是一家行业移动信息化解决方案提供商，以定制化、专业化的移动终端及应用软件为载体，协助客户构建安全、高效的移动业务运营及管理平台。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@122907.jpg,http://www.newseed.cn/project/19563,深圳市至高通信技术发展有限公司,至高通信是一家行业移动信息化解决方案提供商，以定制化、专业化的移动终端及应用软件为载体，协助客户构建安全、高效的移动业务运营及管理平台。
上海和付AndPay,房产金融,平台：WEB,坐标：上海市,官网：www.andpay.me,成立时间：不详,"并购,金额未透露,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@040314.jpg,http://www.newseed.cn/project/27845,上海和付信息技术有限公司,上海和付（AndPay）是一家移动支付解决方案服务商，为商家、企业等提供各类移动支付服务，旗下有APOS读卡器、APP等，隶属于上海和付信息技术有限公司。
上海最世文化,文化娱乐,平台：WEB,坐标：上海市,官网：www.zuibook.com,成立时间：不详,"并购,1.8亿,人民币,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@031001.jpg,http://www.newseed.cn/project/27201,N/A,
啪啪三国,游戏体育,平台：WEB,坐标：上海市,官网：weibo.com/u/3226752990,成立时间：不详,"并购,8.1亿,人民币,融资完成",立即认领,运营状态：正在运营,游戏硬件,啪啪三国是一款3D卡牌策略游戏，上海火溶信息科技有限公司旗下。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@094741.jpg,http://www.newseed.cn/project/19457,上海火溶信息科技有限公司,上海火溶信息科技有限公司（简称：啪啪三国），专注于移动互联网上的3D网络游戏的开发，产品有《啪啪三国》等。
要玩游戏,游戏体育,平台：WEB,坐标：广州市,官网：www.yaowan.com,成立时间：不详,"并购,17亿,人民币,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@051911.jpg,http://www.newseed.cn/project/28761,广州要玩娱乐网络技术有限公司,“yaowan娱乐”全称广州要玩娱乐网络技术有限公司，组建于2008年11月，正式注册于2009年9月。要玩游戏是集网页游戏运营商及移动终端游戏研发、发行于一体的游戏服务商。目前，其游戏运营平台上运行的网页游戏超过70款。截至2013年3月末，要玩游戏平台新增注册用户106.21万人，月ARPU （人均用户收入）值为570元，当月收入在 2500 万元以上。公司致力于通过“yaowan网页游戏平台”为广大客户提供优质的服务。要玩网是网页游戏开发公司，总公司在广州，在珠海及杭州设有分公司。公司有着丰富的游戏行业研发及运营经验，现有员工300多人。公司专注于游戏开发领域，打造高品质的网页游戏。在未来，“yaowan娱乐”致力于将打造成一个象征民族Webgame精品的“品牌商标” 。
绿野户外网,旅游,平台：WEB,坐标：北京市,官网：www.lvye.cn,成立时间：不详,"并购,金额未透露,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@052208.jpg,http://www.newseed.cn/project/28797,北京绿野视界信息技术有限公司,北京绿野视界信息技术有限公司注册资金1000万元，公司总部位于北京市中轴路和北四环的交汇点-奥运会竞赛场馆 “奥林匹克体育中心体育馆”，交通便利，室内外办公环境优越。绿野网成立于1998年底，是中国第一家户外旅行活动网站，在广大户外运动爱好者中拥有强大的影响力。2013年9月，绿野网经过15年的历史积累和近几年的商业化运营，被上市公司探路者(300005)战略投资。融资之后的绿野致力于建设和运营面向全球的户外运动和深度体验式旅行综合服务平台，成为国内领先的一站式户外旅行综合服务提供商。
北京仙境乐网科技,游戏体育,平台：WEB,坐标：北京市,官网：www.asgardgame.com,成立时间：不详,"并购,1.2亿,人民币,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@071508.jpg,http://www.newseed.cn/project/30047,北京仙境乐网科技有限公司,北京仙境乐网科技有限公司成立于2007年，简称“AsGard Game”，是一家致力于移动游戏应用领域的创业公司。
天宝广播电视网络,文化娱乐,平台：WEB,坐标：深圳市,官网：暂无,成立时间：不详,"并购,699亿,人民币,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@071329.jpg,http://www.newseed.cn/project/30028,N/A,
上海好炫信息,文化娱乐,平台：WEB,坐标：上海市,官网：www.zs310.com,成立时间：不详,"并购,金额未透露,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@071557.jpg,http://www.newseed.cn/project/30056,上海好炫信息技术有限公司,上海好炫信息技术有限公司旗下的智胜彩票成立于2010年，是国内第一家专注于彩票行业的服务性公司，其业务经营范围包含但不限于运营咨询指导、技术产品支撑、彩票高端产品研发与运营等。
北京盈彩畅联网络,文化娱乐,平台：WEB,坐标：北京市,官网：www.cpdyj.com,成立时间：不详,"并购,1.64亿,人民币,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@071603.jpg,http://www.newseed.cn/project/30058,北京盈彩畅联网络科技有限公司,北京盈彩畅联网络科技有限公司，是一家致力于彩票服务行业的专业公司，为彩民提供专业的彩票相关软件和信息咨询服务。公司目前拥有两大主营业务，彩票软件销售和彩票合买平台代购，从2001年开始，相继开发出《足彩大赢家》《彩票大赢家》《双色球大赢家》等软件。
无锡七酷网络,游戏体育,平台：WEB,坐标：无锡市,官网：www.7cool.cn,成立时间：不详,"并购,8.5亿,人民币,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@052638.jpg,http://www.newseed.cn/project/28851,无锡七酷网络科技有限公司,"无锡七酷网络科技有限公司是一家高科技企业，致力于WebGame的自主研发与运营，建设拥有自主知识产权的WebGame运营平台,公司自2011年研发了“传奇国度”是一款基于AS技术和C++技术的MMORPG游戏，目前最为领先的网页FLASH技术，和稳定而迅捷的C++后端技术，打造的一款精品WEB网游。"
量彩信息科技,文化娱乐,平台：WEB,坐标：上海市,官网：www.ganjin.com/store-20306,成立时间：不详,"并购,7180万,人民币,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@071600.jpg,http://www.newseed.cn/project/30057,上海量彩信息科技有限公司,上海量彩是一家专业彩票销售服务公司，主要从事彩票的批发业务。该公司拥有一支具备专业彩票行业背景的运营团队，与方国家福彩、体彩等相关单位保持了良好的业务合作关系，其彩票无纸化技术处于业内领先水平。
上海精视传媒,,平台：WEB,坐标：上海市,官网：www.168adv.com,成立时间：不详,"并购,4.32亿,人民币,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@072122.jpg,http://www.newseed.cn/project/30128,上海精视文化传播有限公司,上海精视文化传播有限公司，成立于2008年04月25日，是楼宇广告媒体运营商，公司旗下自有媒体8城市超过80000个版位，网络媒体总量达30多万块，城市主要区域市场占有率超过70%，覆盖全国50多个重点城市；公司在杭州市场拥有4200多部电梯资源和300多个高档商务楼等候厅播放的高清数字3.0大屏，广告位超过15000多个，涉及800多个社区、商务楼。目前成都市场拥有版位数将近23000个，太原版位数达到12000多个；青岛/济南/石家庄三地合计达到18000多个，南京/常州二地合计达到13000多个；经营范围包括文化艺术交流与策划，企业形象策划，设计、制作、代理各类广告，利用自有媒体发布广告，投资管理、咨询，经济信息咨询，商务咨询，会展会务服务，市场营销策划。
广州漫友文化,文化娱乐,平台：WEB,坐标：广州市,官网：www.comicfans.net,成立时间：不详,"并购,3.42亿,人民币,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@072128.jpg,http://www.newseed.cn/project/30130,N/A,
沈阳达可斯广告,,平台：WEB,坐标：沈阳市,官网：暂无,成立时间：不详,"并购,3亿,人民币,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/noproject.png,http://www.newseed.cn/project/30158,N/A,
Cherrypicks International创奇思,生活消费,平台：WEB,坐标：香港,官网：www.cherrypicks.com,成立时间：不详,"并购,3050万,美元,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@072638.jpg,http://www.newseed.cn/project/30190,BitX,BitX是一个跨国比特币平台，总部位于新加坡，主要为东南亚和非洲等新兴市场提供钱包、交易所和商户对接服务。
四川浩特通信,企业服务,平台：WEB,坐标：成都市,官网：www.haotel.com,成立时间：不详,"并购,1.8亿,人民币,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@075137.jpg,http://www.newseed.cn/project/30445,四川浩特通信有限公司,四川浩特通信是一家智能交通、数字安防整体解决方案提供商，集平台软件研发、产品生产、系统集成及运维服务于一体，为客户提供全面业务解决方案。
